"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"1556","05007020703",1,0,0,1,1,1
"1557","05007020704",11,5,4,2,0.181818181818182,0.333333333333333
"1558","05007020801",1,0,1,0,0,0
"1559","05007020803",4,2,2,0,0,0
"1560","05007020805",10,5,3,2,0.2,0.4
"1561","05007020806",6,3,3,0,0,0
"1562","05007020901",10,6,2,2,0.2,0.5
"1563","05007020902",3,2,0,1,0.333333333333333,1
"1564","05007021001",9,8,0,1,0.111111111111111,1
"1565","05007021002",6,4,0,2,0.333333333333333,1
"1566","05007021101",4,2,1,1,0.25,0.5
"1567","05007021102",6,1,4,1,0.166666666666667,0.2
"1568","05007021201",2,0,1,1,0.5,0.5
"1569","05007021202",3,1,0,2,0.666666666666667,1
"1570","05007021301",8,6,1,1,0.125,0.5
"1571","05007021304",5,4,1,0,0,0
"1572","05007021305",16,10,0,6,0.375,1
"1573","05007021306",6,2,3,1,0.166666666666667,0.25
"1574","05007021308",1,0,1,0,0,0
"1575","05007021310",5,1,2,2,0.4,0.5
"1576","05007021311",5,4,0,1,0.2,1
"1577","05007021404",21,19,0,2,0.0952380952380952,1
"1578","05007021405",8,7,0,1,0.125,1
"1579","05007021406",12,7,4,1,0.0833333333333333,0.2
"1580","05007021407",7,6,0,1,0.142857142857143,1
"1581","05007021408",15,11,0,4,0.266666666666667,1
"1582","05007021409",9,7,1,1,0.111111111111111,0.5
"1583","05009790100",5,4,0,1,0.2,1
"1584","05009790200",3,3,0,0,0,NA
"1585","05009790300",1,1,0,0,0,NA
"1586","05009790400",5,2,1,2,0.4,0.666666666666667
"1587","05009790501",4,2,1,1,0.25,0.5
"1588","05009790502",3,0,0,3,1,1
"1589","05009790600",1,0,0,1,1,1
"1590","05011950100",15,7,6,2,0.133333333333333,0.25
"1591","05011950200",9,4,2,3,0.333333333333333,0.6
"1592","05011950300",8,2,2,4,0.5,0.666666666666667
"1593","05011950400",2,0,0,2,1,1
"1594","05011950500",2,1,0,1,0.5,1
"1595","05013480100",2,1,0,1,0.5,1
"1596","05015950100",2,1,0,1,0.5,1
"1597","05015950200",5,3,1,1,0.2,0.5
"1598","05015950300",7,4,0,3,0.428571428571429,1
"1599","05015950400",2,1,0,1,0.5,1
"1600","05015950500",6,1,1,4,0.666666666666667,0.8
"1601","05017080100",4,1,3,0,0,0
"1602","05017080200",4,2,1,1,0.25,0.5
"1603","05017080300",8,3,1,4,0.5,0.8
"1604","05017080400",14,9,0,5,0.357142857142857,1
"1605","05019953601",3,0,3,0,0,0
"1606","05019953602",1,1,0,0,0,NA
"1607","05019953700",6,5,0,1,0.166666666666667,1
"1608","05019953800",2,1,1,0,0,0
"1609","05019953900",7,5,0,2,0.285714285714286,1
"1610","05021950200",1,0,0,1,1,1
"1611","05021950300",2,1,0,1,0.5,1
"1612","05021950400",5,2,0,3,0.6,1
"1613","05021950500",7,6,0,1,0.142857142857143,1
"1614","05021950600",6,6,0,0,0,NA
"1615","05023480100",8,7,1,0,0,0
"1616","05023480201",8,6,1,1,0.125,0.5
"1617","05023480202",5,3,1,1,0.2,0.5
"1618","05023480300",4,4,0,0,0,NA
"1619","05023480400",4,2,0,2,0.5,1
"1620","05023480501",4,3,0,1,0.25,1
"1621","05023480502",10,8,0,2,0.2,1
"1622","05025970100",5,2,0,3,0.6,1
"1623","05025970200",5,2,0,3,0.6,1
"1624","05027950100",2,0,0,2,1,1
"1625","05027950200",6,0,1,5,0.833333333333333,0.833333333333333
"1626","05027950300",1,1,0,0,0,NA
"1627","05027950400",9,1,1,7,0.777777777777778,0.875
"1628","05027950500",14,3,2,9,0.642857142857143,0.818181818181818
"1629","05029950100",6,4,1,1,0.166666666666667,0.5
"1630","05029950200",4,4,0,0,0,NA
"1631","05029950300",14,14,0,0,0,NA
"1632","05029950400",3,2,0,1,0.333333333333333,1
"1633","05029950500",9,3,3,3,0.333333333333333,0.5
"1634","05029950600",1,1,0,0,0,NA
"1635","05031000101",9,3,1,5,0.555555555555556,0.833333333333333
"1636","05031000102",3,2,1,0,0,0
"1637","05031000200",12,9,1,2,0.166666666666667,0.666666666666667
"1638","05031000300",6,2,1,3,0.5,0.75
"1639","05031000401",2,1,0,1,0.5,1
"1640","05031000402",8,5,3,0,0,0
"1641","05031000501",2,0,1,1,0.5,0.5
"1642","05031000502",4,3,0,1,0.25,1
"1643","05031000601",12,4,3,5,0.416666666666667,0.625
"1644","05031000602",11,3,2,6,0.545454545454545,0.75
"1645","05031000700",18,11,1,6,0.333333333333333,0.857142857142857
"1646","05031000801",2,0,2,0,0,0
"1647","05031000802",2,1,0,1,0.5,1
"1648","05031000900",2,0,0,2,1,1
"1649","05031001000",10,1,3,6,0.6,0.666666666666667
"1650","05031001100",3,3,0,0,0,NA
"1651","05031001200",2,1,0,1,0.5,1
"1652","05033020100",12,7,0,5,0.416666666666667,1
"1653","05033020201",14,8,2,4,0.285714285714286,0.666666666666667
"1654","05033020203",8,7,0,1,0.125,1
"1655","05033020204",4,2,1,1,0.25,0.5
"1656","05033020301",5,4,1,0,0,0
"1657","05033020302",4,1,0,3,0.75,1
"1658","05033020401",10,1,0,9,0.9,1
"1659","05033020402",7,4,1,2,0.285714285714286,0.666666666666667
"1660","05033020501",2,2,0,0,0,NA
"1661","05033020502",6,4,1,1,0.166666666666667,0.5
"1662","05033020600",7,2,1,4,0.571428571428571,0.8
"1663","05035030101",8,3,2,3,0.375,0.6
"1664","05035030102",13,9,1,3,0.230769230769231,0.75
"1665","05035030201",9,6,2,1,0.111111111111111,0.333333333333333
"1666","05035030202",2,1,0,1,0.5,1
"1667","05035030301",19,8,5,6,0.315789473684211,0.545454545454545
"1668","05035030302",13,9,3,1,0.0769230769230769,0.25
"1669","05035030501",4,2,0,2,0.5,1
"1670","05035030600",6,2,1,3,0.5,0.75
"1671","05035030701",2,2,0,0,0,NA
"1672","05035030702",10,3,3,4,0.4,0.571428571428571
"1673","05035030703",2,1,0,1,0.5,1
"1674","05035030806",1,0,1,0,0,0
"1675","05035030807",2,2,0,0,0,NA
"1676","05035031000",3,3,0,0,0,NA
"1677","05035031100",6,6,0,0,0,NA
"1678","05035031200",5,1,2,2,0.4,0.5
"1679","05037950100",8,8,0,0,0,NA
"1680","05037950200",6,6,0,0,0,NA
"1681","05037950300",1,1,0,0,0,NA
"1682","05037950500",6,4,0,2,0.333333333333333,1
"1683","05037950600",4,1,1,2,0.5,0.666666666666667
"1684","05039970100",2,1,0,1,0.5,1
"1685","05039970200",6,6,0,0,0,NA
"1686","05039970300",11,10,0,1,0.0909090909090909,1
"1687","05041950100",4,2,1,1,0.25,0.5
"1688","05041950200",9,0,2,7,0.777777777777778,0.777777777777778
"1689","05041950300",1,0,0,1,1,1
"1690","05041950400",1,1,0,0,0,NA
"1691","05043490100",4,1,0,3,0.75,1
"1692","05043490200",1,1,0,0,0,NA
"1693","05043490300",9,2,2,5,0.555555555555556,0.714285714285714
"1694","05043490400",6,0,2,4,0.666666666666667,0.666666666666667
"1695","05043490500",7,1,1,5,0.714285714285714,0.833333333333333
"1696","05045030101",1,1,0,0,0,NA
"1697","05045030102",5,2,0,3,0.6,1
"1698","05045030103",4,2,1,1,0.25,0.5
"1699","05045030104",5,3,2,0,0,0
"1700","05045030200",10,7,0,3,0.3,1
"1701","05045030301",6,5,0,1,0.166666666666667,1
"1702","05045030302",4,1,1,2,0.5,0.666666666666667
"1703","05045030303",4,3,1,0,0,0
"1704","05045030402",2,1,0,1,0.5,1
"1705","05045030403",1,1,0,0,0,NA
"1706","05045030404",1,1,0,0,0,NA
"1707","05045030701",3,2,1,0,0,0
"1708","05045030702",1,0,0,1,1,1
"1709","05045030800",1,1,0,0,0,NA
"1710","05045031003",1,0,1,0,0,0
"1711","05045031005",2,2,0,0,0,NA
"1712","05045031101",4,4,0,0,0,NA
"1713","05045031102",8,7,1,0,0,0
"1714","05047950100",9,7,0,2,0.222222222222222,1
"1715","05047950200",16,11,1,4,0.25,0.8
"1716","05047950300",23,19,0,4,0.173913043478261,1
"1717","05049550100",8,6,1,1,0.125,0.5
"1718","05049550200",7,6,0,1,0.142857142857143,1
"1719","05051010300",7,5,1,1,0.142857142857143,0.5
"1720","05051010400",8,7,1,0,0,0
"1721","05051010500",3,2,0,1,0.333333333333333,1
"1722","05051010600",8,3,2,3,0.375,0.6
"1723","05051010700",2,1,0,1,0.5,1
"1724","05051010800",3,2,1,0,0,0
"1725","05051010900",8,2,1,5,0.625,0.833333333333333
"1726","05051011000",3,2,0,1,0.333333333333333,1
"1727","05051011100",19,13,1,5,0.263157894736842,0.833333333333333
"1728","05051011200",6,2,2,2,0.333333333333333,0.5
"1729","05051011300",3,2,0,1,0.333333333333333,1
"1730","05051011400",7,1,0,6,0.857142857142857,1
"1731","05051011500",5,2,3,0,0,0
"1732","05051011601",7,2,1,4,0.571428571428571,0.8
"1733","05051011602",3,2,0,1,0.333333333333333,1
"1734","05051011700",9,5,4,0,0,0
"1735","05051011800",6,2,4,0,0,0
"1736","05051011900",2,2,0,0,0,NA
"1737","05051012001",3,2,0,1,0.333333333333333,1
"1738","05051012002",2,2,0,0,0,NA
"1739","05053470100",9,8,0,1,0.111111111111111,1
"1740","05053470200",4,3,0,1,0.25,1
"1741","05053470300",2,1,0,1,0.5,1
"1742","05053470400",18,14,3,1,0.0555555555555556,0.25
"1743","05055480100",10,8,0,2,0.2,1
"1744","05055480200",3,1,1,1,0.333333333333333,0.5
"1745","05055480400",8,3,2,3,0.375,0.6
"1746","05055480500",14,2,4,8,0.571428571428571,0.666666666666667
"1747","05055480600",8,2,3,3,0.375,0.5
"1748","05055480700",7,1,2,4,0.571428571428571,0.666666666666667
"1749","05055480801",4,2,1,1,0.25,0.5
"1750","05055480802",4,0,2,2,0.5,0.5
"1751","05057480100",5,4,0,1,0.2,1
"1752","05057480200",2,1,0,1,0.5,1
"1753","05057480300",7,0,0,7,1,1
"1754","05057480400",8,3,0,5,0.625,1
"1755","05059020100",6,4,2,0,0,0
"1756","05059020200",9,2,3,4,0.444444444444444,0.571428571428571
"1757","05059020300",3,1,0,2,0.666666666666667,1
"1758","05059020400",5,3,0,2,0.4,1
"1759","05059020500",3,3,0,0,0,NA
"1760","05059020600",5,5,0,0,0,NA
"1761","05059020700",4,3,0,1,0.25,1
"1762","05061950100",8,3,2,3,0.375,0.6
"1763","05061950200",3,1,0,2,0.666666666666667,1
"1764","05061950300",7,4,0,3,0.428571428571429,1
"1765","05063490100",6,4,0,2,0.333333333333333,1
"1766","05063490200",2,1,1,0,0,0
"1767","05063490300",10,4,4,2,0.2,0.333333333333333
"1768","05063490400",3,3,0,0,0,NA
"1769","05063490500",1,1,0,0,0,NA
"1770","05063490600",13,11,1,1,0.0769230769230769,0.5
"1771","05063490700",11,5,2,4,0.363636363636364,0.666666666666667
"1772","05063490800",10,5,3,2,0.2,0.4
"1773","05065960100",5,3,0,2,0.4,1
"1774","05065960200",1,1,0,0,0,NA
"1775","05065960300",4,2,1,1,0.25,0.5
"1776","05065960400",1,0,0,1,1,1
"1777","05067480100",2,1,1,0,0,0
"1778","05067480200",4,2,1,1,0.25,0.5
"1779","05067480300",4,2,1,1,0.25,0.5
"1780","05067480400",2,2,0,0,0,NA
"1781","05067480500",11,8,1,2,0.181818181818182,0.666666666666667
"1782","05069000301",2,0,1,1,0.5,0.5
"1783","05069000302",4,1,2,1,0.25,0.333333333333333
"1784","05069000303",13,3,2,8,0.615384615384615,0.8
"1785","05069000502",16,4,2,10,0.625,0.833333333333333
"1786","05069000900",9,4,2,3,0.333333333333333,0.6
"1787","05069001000",16,10,1,5,0.3125,0.833333333333333
"1788","05069001200",18,5,3,10,0.555555555555556,0.769230769230769
"1789","05069001300",19,9,2,8,0.421052631578947,0.8
"1790","05069001401",9,1,6,2,0.222222222222222,0.25
"1791","05069001402",10,4,3,3,0.3,0.5
"1792","05069001501",8,3,2,3,0.375,0.6
"1793","05069001502",4,1,1,2,0.5,0.666666666666667
"1794","05069001600",18,7,6,5,0.277777777777778,0.454545454545455
"1795","05069001700",11,4,2,5,0.454545454545455,0.714285714285714
"1796","05069001901",2,2,0,0,0,NA
"1797","05069001903",7,0,3,4,0.571428571428571,0.571428571428571
"1798","05069002000",15,12,1,2,0.133333333333333,0.666666666666667
"1799","05069002103",7,3,1,3,0.428571428571429,0.75
"1800","05069002104",4,3,0,1,0.25,1
"1801","05069002300",5,4,1,0,0,0
"1802","05069002400",9,2,4,3,0.333333333333333,0.428571428571429
"1803","05069002500",1,1,0,0,0,NA
"1804","05071951700",2,2,0,0,0,NA
"1805","05071951800",1,1,0,0,0,NA
"1806","05071951900",11,8,0,3,0.272727272727273,1
"1807","05071952000",7,3,3,1,0.142857142857143,0.25
"1808","05071952100",4,1,2,1,0.25,0.333333333333333
"1809","05071952200",4,3,0,1,0.25,1
"1810","05073470100",5,1,0,4,0.8,1
"1811","05073470200",1,0,0,1,1,1
"1812","05075470100",1,1,0,0,0,NA
"1813","05075470200",3,2,0,1,0.333333333333333,1
"1814","05075470300",1,0,1,0,0,0
"1815","05075470501",4,2,1,1,0.25,0.5
"1816","05075470502",13,9,1,3,0.230769230769231,0.75
"1817","05079960300",1,1,0,0,0,NA
"1818","05079960400",4,1,0,3,0.75,1
"1819","05079960500",5,4,0,1,0.2,1
"1820","05079960600",1,1,0,0,0,NA
"1821","05081030102",4,4,0,0,0,NA
"1822","05081030300",2,1,0,1,0.5,1
"1823","05083950100",9,7,0,2,0.222222222222222,1
"1824","05083950200",3,3,0,0,0,NA
"1825","05083950300",1,1,0,0,0,NA
"1826","05083950400",3,2,0,1,0.333333333333333,1
"1827","05083950500",1,1,0,0,0,NA
"1828","05083950600",4,3,0,1,0.25,1
"1829","05085020101",14,12,1,1,0.0714285714285714,0.5
"1830","05085020102",5,1,1,3,0.6,0.75
"1831","05085020103",8,7,1,0,0,0
"1832","05085020104",3,0,2,1,0.333333333333333,0.333333333333333
"1833","05085020201",5,4,1,0,0,0
"1834","05085020202",9,2,0,7,0.777777777777778,1
"1835","05085020204",3,0,2,1,0.333333333333333,0.333333333333333
"1836","05085020205",1,0,1,0,0,0
"1837","05085020206",3,1,1,1,0.333333333333333,0.5
"1838","05085020301",9,6,0,3,0.333333333333333,1
"1839","05085020302",6,6,0,0,0,NA
"1840","05085020400",1,1,0,0,0,NA
"1841","05085020500",5,3,0,2,0.4,1
"1842","05085020600",4,3,0,1,0.25,1
"1843","05085020700",2,1,0,1,0.5,1
"1844","05087960100",6,5,1,0,0,0
"1845","05087960200",7,5,1,1,0.142857142857143,0.5
"1846","05087960300",9,6,2,1,0.111111111111111,0.333333333333333
"1847","05087960400",3,2,0,1,0.333333333333333,1
"1848","05089960100",7,5,1,1,0.142857142857143,0.5
"1849","05089960201",10,10,0,0,0,NA
"1850","05089960202",7,5,1,1,0.142857142857143,0.5
"1851","05089960300",11,8,1,2,0.181818181818182,0.666666666666667
"1852","05091020100",3,0,2,1,0.333333333333333,0.333333333333333
"1853","05091020200",10,4,3,3,0.3,0.5
"1854","05091020400",15,3,1,11,0.733333333333333,0.916666666666667
"1855","05091020500",10,8,1,1,0.1,0.5
"1856","05091020600",3,1,0,2,0.666666666666667,1
"1857","05091020701",11,7,2,2,0.181818181818182,0.5
"1858","05091020702",7,4,1,2,0.285714285714286,0.666666666666667
"1859","05091020801",3,1,0,2,0.666666666666667,1
"1860","05091020802",4,1,0,3,0.75,1
"1861","05091020900",4,3,1,0,0,0
"1862","05091021000",2,1,0,1,0.5,1
"1863","05093010100",9,1,0,8,0.888888888888889,1
"1864","05093010200",17,4,3,10,0.588235294117647,0.769230769230769
"1865","05093010300",32,12,2,18,0.5625,0.9
"1866","05093010600",10,1,4,5,0.5,0.555555555555556
"1867","05093010700",1,0,0,1,1,1
"1868","05093010800",3,2,0,1,0.333333333333333,1
"1869","05093010900",4,2,0,2,0.5,1
"1870","05093011000",22,5,1,16,0.727272727272727,0.941176470588235
"1871","05093011100",3,0,1,2,0.666666666666667,0.666666666666667
"1872","05093011200",5,2,2,1,0.2,0.333333333333333
"1873","05093011400",6,4,1,1,0.166666666666667,0.5
"1874","05095950100",9,2,0,7,0.777777777777778,1
"1875","05095950200",2,2,0,0,0,NA
"1876","05095950300",3,1,2,0,0,0
"1877","05097953200",2,0,0,2,1,1
"1878","05099090100",3,3,0,0,0,NA
"1879","05099090300",1,1,0,0,0,NA
"1880","05103950100",14,11,1,2,0.142857142857143,0.666666666666667
"1881","05103950200",3,2,0,1,0.333333333333333,1
"1882","05103950300",9,8,0,1,0.111111111111111,1
"1883","05103950400",17,10,3,4,0.235294117647059,0.571428571428571
"1884","05103950500",3,2,1,0,0,0
"1885","05103950600",6,5,0,1,0.166666666666667,1
"1886","05105952700",5,4,1,0,0,0
"1887","05105952800",9,8,1,0,0,0
"1888","05105952900",4,2,0,2,0.5,1
"1889","05107480100",4,3,1,0,0,0
"1890","05107480200",1,1,0,0,0,NA
"1891","05107480300",33,22,6,5,0.151515151515152,0.454545454545455
"1892","05107480400",1,1,0,0,0,NA
"1893","05107480500",6,5,0,1,0.166666666666667,1
"1894","05107480600",1,1,0,0,0,NA
"1895","05109953300",5,5,0,0,0,NA
"1896","05109953500",2,1,1,0,0,0
"1897","05111490100",11,4,6,1,0.0909090909090909,0.142857142857143
"1898","05111490200",5,4,0,1,0.2,1
"1899","05111490300",12,8,2,2,0.166666666666667,0.5
"1900","05111490400",16,7,1,8,0.5,0.888888888888889
"1901","05111490500",10,9,0,1,0.1,1
"1902","05111490600",1,1,0,0,0,NA
"1903","05111490700",2,1,0,1,0.5,1
"1904","05113950100",4,2,0,2,0.5,1
"1905","05113950200",6,3,2,1,0.166666666666667,0.333333333333333
"1906","05113950300",4,4,0,0,0,NA
"1907","05113950400",3,2,1,0,0,0
"1908","05113950500",4,4,0,0,0,NA
"1909","05115950700",10,10,0,0,0,NA
"1910","05115950800",2,1,1,0,0,0
"1911","05115950900",32,28,2,2,0.0625,0.5
"1912","05115951000",11,11,0,0,0,NA
"1913","05115951100",17,9,0,8,0.470588235294118,1
"1914","05115951200",16,12,1,3,0.1875,0.75
"1915","05115951300",6,3,1,2,0.333333333333333,0.666666666666667
"1916","05115951400",5,2,1,2,0.4,0.666666666666667
"1917","05115951501",2,1,0,1,0.5,1
"1918","05115951502",3,2,1,0,0,0
"1919","05115951600",6,1,1,4,0.666666666666667,0.8
"1920","05117460200",1,0,0,1,1,1
"1921","05117460300",1,1,0,0,0,NA
"1922","05119000200",2,1,0,1,0.5,1
"1923","05119000500",6,3,1,2,0.333333333333333,0.666666666666667
"1924","05119001100",8,2,3,3,0.375,0.5
"1925","05119001200",6,4,0,2,0.333333333333333,1
"1926","05119001300",15,6,4,5,0.333333333333333,0.555555555555556
"1927","05119001501",1,0,1,0,0,0
"1928","05119001502",2,1,1,0,0,0
"1929","05119001600",9,2,5,2,0.222222222222222,0.285714285714286
"1930","05119001800",7,4,2,1,0.142857142857143,0.333333333333333
"1931","05119001900",15,5,1,9,0.6,0.9
"1932","05119002001",9,3,4,2,0.222222222222222,0.333333333333333
"1933","05119002002",5,1,1,3,0.6,0.75
"1934","05119002102",2,1,0,1,0.5,1
"1935","05119002103",3,0,2,1,0.333333333333333,0.333333333333333
"1936","05119002104",2,1,1,0,0,0
"1937","05119002203",3,1,2,0,0,0
"1938","05119002204",6,5,1,0,0,0
"1939","05119002206",4,1,3,0,0,0
"1940","05119002208",2,1,0,1,0.5,1
"1941","05119002209",5,3,1,1,0.2,0.5
"1942","05119002403",8,4,1,3,0.375,0.75
"1943","05119002405",1,0,1,0,0,0
"1944","05119002406",4,1,1,2,0.5,0.666666666666667
"1945","05119002407",4,3,0,1,0.25,1
"1946","05119002408",9,5,1,3,0.333333333333333,0.75
"1947","05119002500",4,3,1,0,0,0
"1948","05119002600",7,4,0,3,0.428571428571429,1
"1949","05119002700",7,5,1,1,0.142857142857143,0.5
"1950","05119002900",3,2,0,1,0.333333333333333,1
"1951","05119003001",15,10,3,2,0.133333333333333,0.4
"1952","05119003002",8,3,2,3,0.375,0.6
"1953","05119003202",6,1,4,1,0.166666666666667,0.2
"1954","05119003207",1,1,0,0,0,NA
"1955","05119003208",11,5,1,5,0.454545454545455,0.833333333333333
"1956","05119003304",4,2,2,0,0,0
"1957","05119003305",2,1,1,0,0,0
"1958","05119003306",1,0,1,0,0,0
"1959","05119003402",12,9,1,2,0.166666666666667,0.666666666666667
"1960","05119003403",12,9,1,2,0.166666666666667,0.666666666666667
"1961","05119003404",14,12,1,1,0.0714285714285714,0.5
"1962","05119003500",2,0,1,1,0.5,0.5
"1963","05119003604",9,6,1,2,0.222222222222222,0.666666666666667
"1964","05119003605",3,1,0,2,0.666666666666667,1
"1965","05119003606",6,2,1,3,0.5,0.75
"1966","05119003607",7,2,3,2,0.285714285714286,0.4
"1967","05119003608",3,0,2,1,0.333333333333333,0.333333333333333
"1968","05119003609",4,1,1,2,0.5,0.666666666666667
"1969","05119003703",3,2,1,0,0,0
"1970","05119003704",5,5,0,0,0,NA
"1971","05119003710",2,2,0,0,0,NA
"1972","05119003711",8,7,0,1,0.125,1
"1973","05119003712",1,1,0,0,0,NA
"1974","05119003713",4,2,0,2,0.5,1
"1975","05119003800",7,6,0,1,0.142857142857143,1
"1976","05119003900",2,2,0,0,0,NA
"1977","05119004001",11,4,2,5,0.454545454545455,0.714285714285714
"1978","05119004004",19,16,1,2,0.105263157894737,0.666666666666667
"1979","05119004005",17,10,0,7,0.411764705882353,1
"1980","05119004006",10,7,0,3,0.3,1
"1981","05119004007",2,2,0,0,0,NA
"1982","05119004103",8,7,0,1,0.125,1
"1983","05119004104",4,2,1,1,0.25,0.5
"1984","05119004105",3,2,0,1,0.333333333333333,1
"1985","05119004106",4,3,1,0,0,0
"1986","05119004107",13,9,1,3,0.230769230769231,0.75
"1987","05119004108",4,2,2,0,0,0
"1988","05119004201",4,3,0,1,0.25,1
"1989","05119004202",4,2,0,2,0.5,1
"1990","05119004205",1,1,0,0,0,NA
"1991","05119004207",5,3,2,0,0,0
"1992","05119004215",3,2,1,0,0,0
"1993","05119004216",2,1,1,0,0,0
"1994","05119004218",3,3,0,0,0,NA
"1995","05119004219",2,2,0,0,0,NA
"1996","05119004220",3,1,2,0,0,0
"1997","05119004221",7,5,1,1,0.142857142857143,0.5
"1998","05119004302",2,2,0,0,0,NA
"1999","05119004303",11,3,6,2,0.181818181818182,0.25
"2000","05119004305",3,3,0,0,0,NA
"2001","05119004306",3,1,2,0,0,0
"2002","05119004400",2,1,0,1,0.5,1
"2003","05119004500",8,4,1,3,0.375,0.75
"2004","05119004600",9,2,2,5,0.555555555555556,0.714285714285714
"2005","05119004700",3,2,0,1,0.333333333333333,1
"2006","05119004800",5,1,3,1,0.2,0.25
"2007","05121960100",6,3,0,3,0.5,1
"2008","05121960200",5,4,0,1,0.2,1
"2009","05121960301",5,3,1,1,0.2,0.5
"2010","05121960302",4,2,0,2,0.5,1
"2011","05123960100",8,2,1,5,0.625,0.833333333333333
"2012","05123960200",16,8,2,6,0.375,0.75
"2013","05123960300",9,3,0,6,0.666666666666667,1
"2014","05123960400",12,4,4,4,0.333333333333333,0.5
"2015","05123960500",4,2,1,1,0.25,0.5
"2016","05123960600",9,2,2,5,0.555555555555556,0.714285714285714
"2017","05125010101",4,2,0,2,0.5,1
"2018","05125010102",4,1,3,0,0,0
"2019","05125010103",12,6,4,2,0.166666666666667,0.333333333333333
"2020","05125010302",5,2,1,2,0.4,0.666666666666667
"2021","05125010303",5,2,2,1,0.2,0.333333333333333
"2022","05125010404",14,7,6,1,0.0714285714285714,0.142857142857143
"2023","05125010405",8,4,3,1,0.125,0.25
"2024","05125010406",8,6,0,2,0.25,1
"2025","05125010407",4,4,0,0,0,NA
"2026","05125010408",13,10,1,2,0.153846153846154,0.666666666666667
"2027","05125010409",14,14,0,0,0,NA
"2028","05125010503",7,6,0,1,0.142857142857143,1
"2029","05125010506",2,1,0,1,0.5,1
"2030","05125010507",10,9,1,0,0,0
"2031","05125010508",10,9,0,1,0.1,1
"2032","05125010509",1,1,0,0,0,NA
"2033","05125010510",5,1,3,1,0.2,0.25
"2034","05125010511",10,8,0,2,0.2,1
"2035","05125010512",8,6,0,2,0.25,1
"2036","05125010600",9,4,0,5,0.555555555555556,1
"2037","05127950100",8,3,0,5,0.625,1
"2038","05127950200",11,11,0,0,0,NA
"2039","05129970100",3,0,1,2,0.666666666666667,0.666666666666667
"2040","05129970200",4,3,1,0,0,0
"2041","05129970300",2,2,0,0,0,NA
"2042","05131000100",4,2,1,1,0.25,0.5
"2043","05131000200",4,2,1,1,0.25,0.5
"2044","05131000300",6,2,2,2,0.333333333333333,0.5
"2045","05131000400",11,2,2,7,0.636363636363636,0.777777777777778
"2046","05131000501",1,0,0,1,1,1
"2047","05131000502",2,1,1,0,0,0
"2048","05131000600",3,1,2,0,0,0
"2049","05131000700",9,1,5,3,0.333333333333333,0.375
"2050","05131000800",13,4,3,6,0.461538461538462,0.666666666666667
"2051","05131001001",12,4,5,3,0.25,0.375
"2052","05131001002",4,2,2,0,0,0
"2053","05131001101",7,2,2,3,0.428571428571429,0.6
"2054","05131001102",2,2,0,0,0,NA
"2055","05131001201",1,0,1,0,0,0
"2056","05131001202",6,0,3,3,0.5,0.5
"2057","05131001301",2,0,2,0,0,0
"2058","05131001302",5,1,3,1,0.2,0.25
"2059","05131001303",4,3,1,0,0,0
"2060","05131001304",2,1,1,0,0,0
"2061","05131001305",3,1,2,0,0,0
"2062","05131010101",2,0,1,1,0.5,0.5
"2063","05131010102",5,2,0,3,0.6,1
"2064","05131010201",4,3,1,0,0,0
"2065","05131010202",2,2,0,0,0,NA
"2066","05131010301",3,3,0,0,0,NA
"2067","05131010302",18,15,1,2,0.111111111111111,0.666666666666667
"2068","05133080100",2,0,0,2,1,1
"2069","05133080200",1,0,0,1,1,1
"2070","05133080300",5,1,1,3,0.6,0.75
"2071","05135470100",4,2,0,2,0.5,1
"2072","05135470200",8,7,0,1,0.125,1
"2073","05135470300",2,1,1,0,0,0
"2074","05135470400",8,5,2,1,0.125,0.333333333333333
"2075","05137950100",6,5,0,1,0.166666666666667,1
"2076","05137950201",4,4,0,0,0,NA
"2077","05137950202",14,11,2,1,0.0714285714285714,0.333333333333333
"2078","05139950100",6,2,0,4,0.666666666666667,1
"2079","05139950200",9,4,2,3,0.333333333333333,0.6
"2080","05139950300",2,0,0,2,1,1
"2081","05139950400",5,3,0,2,0.4,1
"2082","05139950500",5,3,0,2,0.4,1
"2083","05139950600",13,9,0,4,0.307692307692308,1
"2084","05139950700",7,3,1,3,0.428571428571429,0.75
"2085","05139950800",5,3,0,2,0.4,1
"2086","05139950900",5,3,0,2,0.4,1
"2087","05139951000",7,1,1,5,0.714285714285714,0.833333333333333
"2088","05141460100",4,4,0,0,0,NA
"2089","05141460200",4,3,1,0,0,0
"2090","05141460301",1,1,0,0,0,NA
"2091","05141460302",1,0,1,0,0,0
"2092","05141460400",4,4,0,0,0,NA
"2093","05143010101",4,3,0,1,0.25,1
"2094","05143010102",11,6,4,1,0.0909090909090909,0.2
"2095","05143010104",2,1,1,0,0,0
"2096","05143010105",8,6,0,2,0.25,1
"2097","05143010106",3,1,2,0,0,0
"2098","05143010107",2,1,0,1,0.5,1
"2099","05143010200",6,1,5,0,0,0
"2100","05143010301",9,2,6,1,0.111111111111111,0.142857142857143
"2101","05143010302",9,1,7,1,0.111111111111111,0.125
"2102","05143010401",5,3,2,0,0,0
"2103","05143010403",8,0,4,4,0.5,0.5
"2104","05143010501",6,4,1,1,0.166666666666667,0.5
"2105","05143010503",1,1,0,0,0,NA
"2106","05143010504",26,25,0,1,0.0384615384615385,1
