

Tract (Group 1)	Date (Group 2)	risk_indicator
54011000200	1/21/09	2
54011001800	1/21/09	1
54013962600	1/21/09	1
55021970300	1/21/09	1
55035001400	1/21/09	2
55079004400	1/21/09	1
55083101300	1/21/09	1
55097960600	1/21/09	0
6007000903	1/21/09	1
6013365002	1/21/09	3
6037460900	1/21/09	1
6067004903	1/21/09	1
6075047901	1/21/09	1
8123000100	1/21/09	1
9009165600	1/21/09	1
10003002600	1/22/09	1
1055000300	1/22/09	1
1073001200	1/22/09	2
1077011802	1/22/09	1
11001007707	1/22/09	2
1115040203	1/22/09	1
1115040402	1/22/09	1
1127021400	1/22/09	1
1127021700	1/22/09	1
12017450500	1/22/09	1
12057000401	1/22/09	1
12057012104	1/22/09	1
12073001402	1/22/09	3
12093910500	1/22/09	1
12105014502	1/22/09	1
13063040415	1/22/09	1
13089023501	1/22/09	1
13109970100	1/22/09	1
13127000401	1/22/09	1
13139000304	1/22/09	1
13151070306	1/22/09	1
13199970500	1/22/09	1
13215011500	1/22/09	2
13225040301	1/22/09	1
13245010600	1/22/09	1
13295020100	1/22/09	1
13295020700	1/22/09	2
15003002005	1/22/09	1
15003008907	1/22/09	1
16055001400	1/22/09	1
17031671500	1/22/09	1
17119401721	1/22/09	1
17143001300	1/22/09	5
17183010300	1/22/09	1
18061060400	1/22/09	1
18167001400	1/22/09	1
19131560300	1/22/09	1
20029977200	1/22/09	0
20091053508	1/22/09	1
20139010200	1/22/09	1
21029021102	1/22/09	1
21059001701	1/22/09	1
21085950300	1/22/09	1
21085950400	1/22/09	1
21191930200	1/22/09	1
21233960400	1/22/09	1
22019000300	1/22/09	1
22057021800	1/22/09	1
22063040500	1/22/09	1
23011010100	1/22/09	1
24005403602	1/22/09	1
24027601105	1/22/09	1
24031703301	1/22/09	1
24510271802	1/22/09	1
24510280302	1/22/09	1
25025980700	1/22/09	1
26163516000	1/22/09	2
26163535200	1/22/09	1
27163070704	1/22/09	1
28005950100	1/22/09	1
28013950400	1/22/09	1
28029950400	1/22/09	1
28029950500	1/22/09	1
28045030100	1/22/09	1
28049000500	1/22/09	1
28123020200	1/22/09	1
28135950400	1/22/09	1
29003010200	1/22/09	1
29015460800	1/22/09	1
29043020305	1/22/09	1
29083950600	1/22/09	1
29091090100	1/22/09	1
29099701401	1/22/09	0
29139970100	1/22/09	1
30041040500	1/22/09	1
33007950800	1/22/09	2
34023000200	1/22/09	1
34023008504	1/22/09	1
34039035200	1/22/09	1
35001004401	1/22/09	1
36001001600	1/22/09	1
36005023900	1/22/09	2
36019100600	1/22/09	1
36029002702	1/22/09	1
36029004700	1/22/09	1
36047024900	1/22/09	1
36047038500	1/22/09	0
36047049200	1/22/09	1
36047122000	1/22/09	0
36055006000	1/22/09	2
36061003800	1/22/09	0
36063020500	1/22/09	2
36081010600	1/22/09	0
36081013400	1/22/09	0
36081018700	1/22/09	0
37025042604	1/22/09	1
37047930900	1/22/09	1
37077970102	1/22/09	1
37077970603	1/22/09	1
37119004500	1/22/09	1
37143920202	1/22/09	1
37155961801	1/22/09	1
37181960500	1/22/09	1
37195000400	1/22/09	1
39035102700	1/22/09	1
39035105300	1/22/09	1
39035112200	1/22/09	1
39035118602	1/22/09	1
39049006100	1/22/09	1
39061022700	1/22/09	1
39095005801	1/22/09	4
39095005802	1/22/09	4
39099802400	1/22/09	0
39113165200	1/22/09	2
39121968400	1/22/09	1
39145002700	1/22/09	1
39151702500	1/22/09	1
40065968800	1/22/09	0
40083600100	1/22/09	1
40109108302	1/22/09	1
40131050408	1/22/09	1
4013817600	1/22/09	1
40143003100	1/22/09	1
4015950703	1/22/09	1
42011001700	1/22/09	2
42037051200	1/22/09	1
42043024503	1/22/09	1
42049000800	1/22/09	1
42055012400	1/22/09	1
42061950400	1/22/09	0
42087960800	1/22/09	1
42133000200	1/22/09	1
42133000500	1/22/09	3
45035010200	1/22/09	1
45041000800	1/22/09	1
45051020300	1/22/09	1
45079011303	1/22/09	2
45091060502	1/22/09	1
46019967600	1/22/09	1
46029954501	1/22/09	1
47029920700	1/22/09	1
47051960201	1/22/09	1
47053966400	1/22/09	1
47107970101	1/22/09	1
48027020701	1/22/09	1
48027022404	1/22/09	1
48027023106	1/22/09	1
48041000300	1/22/09	1
48041000500	1/22/09	1
48055960300	1/22/09	1
48061010301	1/22/09	1
48113018135	1/22/09	1
48201220300	1/22/09	1
48203020104	1/22/09	1
48245001700	1/22/09	1
48245006600	1/22/09	1
48251130211	1/22/09	1
48253020500	1/22/09	2
48397040401	1/22/09	1
48439105503	1/22/09	1
48451001704	1/22/09	1
48459950700	1/22/09	1
5039970200	1/22/09	1
5093010100	1/22/09	1
5119004007	1/22/09	0
51550021005	1/22/09	1
51740211700	1/22/09	1
53053071808	1/22/09	2
54017965100	1/22/09	1
54047954504	1/22/09	1
55017011000	1/22/09	1
55079009600	1/22/09	1
6007002400	1/22/09	1
6047001601	1/22/09	1
6059062647	1/22/09	3
6071010415	1/22/09	1
6077004502	1/22/09	5
72031050812	1/22/09	1
8001008801	1/22/09	1
9003504000	1/22/09	2
10003001500	1/23/09	1
1043964400	1/23/09	1
1049960800	1/23/09	1
1069040700	1/23/09	1
1071950800	1/23/09	1
1073010401	1/23/09	1
1131034800	1/23/09	1
12011010702	1/23/09	4
12033002704	1/23/09	1
12081001914	1/23/09	1
12086010604	1/23/09	1
12103022901	1/23/09	1
12105012303	1/23/09	1
12105012502	1/23/09	1
12127091020	1/23/09	1
13045910501	1/23/09	1
13049010100	1/23/09	1
13051001100	1/23/09	2
13063040515	1/23/09	1
13141480300	1/23/09	1
13163960100	1/23/09	1
13215002700	1/23/09	1
13215003000	1/23/09	3
13217100700	1/23/09	1
13269950300	1/23/09	1
13311950300	1/23/09	1
17031670500	1/23/09	1
17099962200	1/23/09	1
18003011604	1/23/09	35
18005011400	1/23/09	1
18089011600	1/23/09	1
18153050300	1/23/09	1
18179040400	1/23/09	1
19013001702	1/23/09	1
19087970200	1/23/09	1
19135070100	1/23/09	1
19169010300	1/23/09	1
20005081600	1/23/09	1
20015020700	1/23/09	1
21093001002	1/23/09	1
21099970200	1/23/09	1
21153970200	1/23/09	1
21235920700	1/23/09	1
22033004201	1/23/09	1
22047952900	1/23/09	1
22111960100	1/23/09	1
24005420702	1/23/09	1
24013513001	1/23/09	1
26049011209	1/23/09	5
26087337500	1/23/09	1
26143970100	1/23/09	1
26161444000	1/23/09	1
26163583100	1/23/09	1
27017070400	1/23/09	1
27097780800	1/23/09	1
27111961700	1/23/09	1
27123030400	1/23/09	1
28003950600	1/23/09	1
28007060400	1/23/09	1
28081951001	1/23/09	1
28085950400	1/23/09	1
28111950101	1/23/09	0
28113950200	1/23/09	1
29021000400	1/23/09	1
29023950600	1/23/09	1
29095009000	1/23/09	1
29095017900	1/23/09	7
29099700107	1/23/09	0
29101960300	1/23/09	0
29145020400	1/23/09	1
29159480200	1/23/09	1
29167960100	1/23/09	1
29175490300	1/23/09	1
29181870400	1/23/09	1
30001000200	1/23/09	1
31001965400	1/23/09	1
31025965900	1/23/09	0
31055000300	1/23/09	1
31079000900	1/23/09	11
32003000106	1/23/09	1
32003003411	1/23/09	1
34015501500	1/23/09	1
34021001102	1/23/09	1
35001002100	1/23/09	1
36005002702	1/23/09	0
36005022901	1/23/09	0
36005023800	1/23/09	1
36005042500	1/23/09	3
36047024700	1/23/09	0
36047052000	1/23/09	1
36055008301	1/23/09	2
36067003900	1/23/09	1
36071000600	1/23/09	1
36075020302	1/23/09	1
36079010100	1/23/09	0
36081015200	1/23/09	0
36081018000	1/23/09	0
36081085300	1/23/09	0
36101961300	1/23/09	2
36105951800	1/23/09	1
37035010900	1/23/09	1
37035011200	1/23/09	2
37045950800	1/23/09	1
37081010401	1/23/09	1
37097061302	1/23/09	2
37119005200	1/23/09	1
37155961700	1/23/09	1
37163970400	1/23/09	1
39007000802	1/23/09	1
39035102402	1/23/09	1
39049008370	1/23/09	1
39059977500	1/23/09	1
39095005501	1/23/09	1
39113002200	1/23/09	1
39113003300	1/23/09	1
39113003402	1/23/09	1
39119911600	1/23/09	1
39141956700	1/23/09	1
39143961500	1/23/09	1
39143961600	1/23/09	1
39145002300	1/23/09	1
39151711321	1/23/09	0
39153505900	1/23/09	1
39153508301	1/23/09	1
39157021700	1/23/09	0
40019893100	1/23/09	0
40041976200	1/23/09	2
40087400102	1/23/09	1
40109108307	1/23/09	1
40113940003	1/23/09	1
40125500302	1/23/09	1
4013107400	1/23/09	1
4013108400	1/23/09	3
4013110801	1/23/09	7
40137000300	1/23/09	1
4015951800	1/23/09	1
4015953601	1/23/09	1
41027950100	1/23/09	1
42011011904	1/23/09	1
42025020105	1/23/09	1
42029305500	1/23/09	10
42061950400	1/23/09	0
42073000900	1/23/09	1
42107000400	1/23/09	1
45003020901	1/23/09	1
45011970200	1/23/09	1
45013000200	1/23/09	1
45025950102	1/23/09	1
45035010700	1/23/09	1
45069960302	1/23/09	1
45075011400	1/23/09	1
46011958700	1/23/09	1
47037019116	1/23/09	1
47145030500	1/23/09	1
47153060101	1/23/09	1
48141001002	1/23/09	1
48201230200	1/23/09	1
48221160208	1/23/09	1
48257051300	1/23/09	1
48277000401	1/23/09	1
48361021900	1/23/09	1
48387950500	1/23/09	1
48409010202	1/23/09	1
48439102202	1/23/09	2
48479000903	1/23/09	1
48497150403	1/23/09	1
49035113308	1/23/09	1
5055480300	1/23/09	1
5063490700	1/23/09	1
5063490800	1/23/09	1
51031020200	1/23/09	1
51037930200	1/23/09	1
5107480200	1/23/09	1
51111930300	1/23/09	1
51193010400	1/23/09	1
5143011102	1/23/09	1
51760070900	1/23/09	1
53031950202	1/23/09	1
53065951400	1/23/09	1
54011010300	1/23/09	1
54013962600	1/23/09	1
54099005200	1/23/09	1
54107010701	1/23/09	1
54107010800	1/23/09	1
55035001400	1/23/09	1
6019003900	1/23/09	1
6033000701	1/23/09	1
6059075002	1/23/09	1
6059099604	1/23/09	1
6075015700	1/23/09	5
6075015802	1/23/09	2
6097151402	1/23/09	1
72025200303	1/23/09	1
9003416300	1/23/09	2
9003471400	1/23/09	1
9009151100	1/23/09	1
1031010700	1/24/09	1
1045021300	1/24/09	1
1055000400	1/24/09	1
1071951100	1/24/09	1
1127021200	1/24/09	0
12009062302	1/24/09	1
12029970102	1/24/09	1
12031014204	1/24/09	1
12033003507	1/24/09	2
12073000901	1/24/09	1
12086009905	1/24/09	1
12095016713	1/24/09	1
12099001200	1/24/09	1
12099008203	1/24/09	1
12101031302	1/24/09	1
12115001102	1/24/09	1
12127090804	1/24/09	1
12129010100	1/24/09	0
13023790200	1/24/09	1
13063040611	1/24/09	1
13063040612	1/24/09	1
13089023410	1/24/09	2
13121011301	1/24/09	1
13139001603	1/24/09	1
13151070311	1/24/09	1
13179010207	1/24/09	1
13293010600	1/24/09	1
17031292200	1/24/09	3
17031570400	1/24/09	1
17031838800	1/24/09	0
17111871500	1/24/09	2
17163501400	1/24/09	1
17201002200	1/24/09	1
18005010900	1/24/09	1
18005011000	1/24/09	1
18097340700	1/24/09	1
18097352800	1/24/09	1
18097380501	1/24/09	1
18135951400	1/24/09	1
19033951000	1/24/09	1
19101090100	1/24/09	1
19113002700	1/24/09	1
19169010600	1/24/09	1
20073965600	1/24/09	1
20107955100	1/24/09	1
20209041800	1/24/09	1
2090001500	1/24/09	1
21067003803	1/24/09	1
21111010901	1/24/09	1
22033005100	1/24/09	2
22071001720	1/24/09	1
24015030506	1/24/09	1
24015031400	1/24/09	1
24033803527	1/24/09	1
24510160100	1/24/09	1
24510160200	1/24/09	1
25027735100	1/24/09	1
26031960400	1/24/09	0
26077001100	1/24/09	1
26081014602	1/24/09	1
26163506600	1/24/09	1
26163515300	1/24/09	1
26163515900	1/24/09	2
26163533600	1/24/09	3
26163543700	1/24/09	1
27169670900	1/24/09	0
28003950100	1/24/09	1
28047001201	1/24/09	1
28049003300	1/24/09	1
28117950300	1/24/09	1
29019001504	1/24/09	1
29055450102	1/24/09	1
29095006000	1/24/09	1
29111970100	1/24/09	1
29183310302	1/24/09	1
29189212002	1/24/09	2
29211480100	1/24/09	1
31055006903	1/24/09	2
31109003103	1/24/09	1
32003000523	1/24/09	1
33019975902	1/24/09	1
34013002500	1/24/09	1
34019011201	1/24/09	1
34031246103	1/24/09	1
35013001500	1/24/09	1
36029002400	1/24/09	1
36037950700	1/24/09	2
36037950900	1/24/09	3
36047003900	1/24/09	0
36047004100	1/24/09	0
36047012700	1/24/09	1
36055011902	1/24/09	0
36065024302	1/24/09	1
36067011800	1/24/09	1
36075021000	1/24/09	1
36081022002	1/24/09	1
36081023200	1/24/09	0
36081037700	1/24/09	2
36117020800	1/24/09	1
36119001303	1/24/09	1
36119014400	1/24/09	1
37051003500	1/24/09	1
37067003202	1/24/09	3
37109070500	1/24/09	1
37109071002	1/24/09	1
37119002100	1/24/09	3
39017010500	1/24/09	1
39035104600	1/24/09	1
39041011413	1/24/09	1
39049005300	1/24/09	1
39061005500	1/24/09	1
39061007300	1/24/09	2
39061008501	1/24/09	1
39061021603	1/24/09	1
39087050800	1/24/09	1
39095004701	1/24/09	6
39151714200	1/24/09	0
39157021700	1/24/09	0
40027202102	1/24/09	1
40041375900	1/24/09	1
40047000100	1/24/09	1
40097040501	1/24/09	1
40109102400	1/24/09	1
40131050302	1/24/09	1
4013116707	1/24/09	1
40135030302	1/24/09	4
40143009004	1/24/09	1
42003468700	1/24/09	1
42003468800	1/24/09	2
42013100300	1/24/09	2
42041011305	1/24/09	1
42051260300	1/24/09	1
42077000700	1/24/09	2
42123970300	1/24/09	1
42133021720	1/24/09	0
42133023500	1/24/09	1
45015020600	1/24/09	1
45053950202	1/24/09	1
45079011902	1/24/09	1
47019070500	1/24/09	1
47025970100	1/24/09	1
47025970700	1/24/09	1
47037019600	1/24/09	1
47043060601	1/24/09	1
47123925000	1/24/09	1
47157000800	1/24/09	1
47157020644	1/24/09	1
48055960101	1/24/09	1
48065950100	1/24/09	1
48091310901	1/24/09	1
48113003700	1/24/09	1
48167721201	1/24/09	1
48215021305	1/24/09	1
48423000700	1/24/09	1
48439123500	1/24/09	1
5029950100	1/24/09	1
5071952200	1/24/09	1
5093010700	1/24/09	2
51109950202	1/24/09	1
51179010204	1/24/09	1
51185020300	1/24/09	1
5131001303	1/24/09	1
5135470100	1/24/09	1
5145071200	1/24/09	1
51700032123	1/24/09	0
51710006100	1/24/09	1
51760020400	1/24/09	2
51810040200	1/24/09	1
53005011401	1/24/09	1
53015000502	1/24/09	1
53021020400	1/24/09	1
53033025302	1/24/09	1
53053062600	1/24/09	1
53061050900	1/24/09	1
54019020700	1/24/09	0
54105030101	1/24/09	1
55031030100	1/24/09	1
55039040300	1/24/09	1
6015000203	1/24/09	1
6037121102	1/24/09	1
6059110604	1/24/09	1
6065030800	1/24/09	1
6071001905	1/24/09	1
6077003700	1/24/09	0
72061040602	1/24/09	1
72061040700	1/24/09	1
9003501200	1/24/09	2
1073010301	1/25/09	1
1081041600	1/25/09	1
1087231603	1/25/09	1
11001007803	1/25/09	1
11001010400	1/25/09	1
12001002209	1/25/09	0
12001002210	1/25/09	1
12011030402	1/25/09	1
12031011901	1/25/09	1
12053040202	1/25/09	1
12071010305	1/25/09	2
12073002207	1/25/09	0
12095015104	1/25/09	1
12103024803	1/25/09	1
12103025505	1/25/09	2
13063040515	1/25/09	1
13063040616	1/25/09	1
13073030506	1/25/09	1
13089023315	1/25/09	1
13097080103	1/25/09	1
13121005300	1/25/09	1
13139000201	1/25/09	1
13141480300	1/25/09	1
13207050200	1/25/09	1
13259950400	1/25/09	1
15003009801	1/25/09	1
15003010504	1/25/09	1
16027020402	1/25/09	1
17027900500	1/25/09	1
17031191302	1/25/09	1
17031260700	1/25/09	2
17031292500	1/25/09	1
17139977000	1/25/09	0
17143004400	1/25/09	1
17163501100	1/25/09	1
17163502900	1/25/09	1
17167000900	1/25/09	2
17181950500	1/25/09	1
18005010400	1/25/09	1
18045957600	1/25/09	1
18097357200	1/25/09	2
18101950200	1/25/09	1
18169102900	1/25/09	1
19077950200	1/25/09	1
19113001002	1/25/09	1
19113002900	1/25/09	0
19163012502	1/25/09	3
20009971800	1/25/09	1
20099950200	1/25/09	1
20103071400	1/25/09	0
20107955100	1/25/09	1
20155000700	1/25/09	1
20173002200	1/25/09	1
21045950400	1/25/09	1
21067002001	1/25/09	1
21071920400	1/25/09	1
21077960101	1/25/09	1
21079970400	1/25/09	1
21137920200	1/25/09	1
21205950200	1/25/09	1
21235920100	1/25/09	1
22017024601	1/25/09	0
22033000702	1/25/09	1
23031006102	1/25/09	1
24003730601	1/25/09	1
24033803508	1/25/09	10
24045000500	1/25/09	1
24510150800	1/25/09	1
24510250205	1/25/09	1
24510271900	1/25/09	3
24510272003	1/25/09	3
25005610203	1/25/09	1
25005640200	1/25/09	1
25005640400	1/25/09	1
26001970500	1/25/09	1
26021002000	1/25/09	0
26025002900	1/25/09	1
26031960100	1/25/09	0
26063950700	1/25/09	1
26099256200	1/25/09	1
26117970400	1/25/09	1
26163552200	1/25/09	1
27037060741	1/25/09	6
27037060742	1/25/09	1
27053110100	1/25/09	1
27121970200	1/25/09	1
27129790600	1/25/09	1
28011950500	1/25/09	1
28049010500	1/25/09	1
28103950100	1/25/09	1
28123020200	1/25/09	1
29021002800	1/25/09	1
29105960298	1/25/09	0
29181870300	1/25/09	4
29203470200	1/25/09	1
29215480200	1/25/09	2
29229490400	1/25/09	1
29510110100	1/25/09	1
31109002500	1/25/09	0
33013003200	1/25/09	1
34001013201	1/25/09	1
34003060000	1/25/09	0
34005701205	1/25/09	1
34013011400	1/25/09	1
34013012900	1/25/09	1
34013013100	1/25/09	1
34025807700	1/25/09	2
34027042700	1/25/09	1
34027042800	1/25/09	2
34027042900	1/25/09	1
34039038500	1/25/09	0
36001012800	1/25/09	1
36005006900	1/25/09	1
36005007800	1/25/09	2
36005009000	1/25/09	0
36005009800	1/25/09	1
36005023502	1/25/09	1
36005023704	1/25/09	24
36005038100	1/25/09	6
36005038301	1/25/09	1
36029007102	1/25/09	1
36043011501	1/25/09	1
36045061800	1/25/09	1
36047056300	1/25/09	0
36051030700	1/25/09	1
36061013800	1/25/09	0
36065025600	1/25/09	1
36081027900	1/25/09	4
36081028100	1/25/09	0
36081029400	1/25/09	1
36081033402	1/25/09	1
36081067100	1/25/09	0
36089491800	1/25/09	1
37015960300	1/25/09	1
37025042200	1/25/09	1
37031970902	1/25/09	0
37081016103	1/25/09	1
37097061501	1/25/09	1
37101040100	1/25/09	1
37119003105	1/25/09	2
37135010901	1/25/09	1
37155961801	1/25/09	1
37159051901	1/25/09	1
39005970100	1/25/09	1
39023000300	1/25/09	1
39029951400	1/25/09	1
39035117201	1/25/09	1
39035117202	1/25/09	1
39049001500	1/25/09	1
39049007205	1/25/09	0
39061027100	1/25/09	1
39117965200	1/25/09	1
40021977900	1/25/09	13
40037020102	1/25/09	1
40037021202	1/25/09	1
40061279200	1/25/09	1
40089098600	1/25/09	1
40101001400	1/25/09	1
40125501102	1/25/09	1
40143000100	1/25/09	1
40143001600	1/25/09	1
40143008600	1/25/09	1
4027011104	1/25/09	1
41041951400	1/25/09	1
41071030502	1/25/09	1
42009960900	1/25/09	1
42025020700	1/25/09	1
42027010500	1/25/09	0
42107000100	1/25/09	1
42107003500	1/25/09	1
42133020922	1/25/09	1
45019003115	1/25/09	1
45045003705	1/25/09	1
45045004101	1/25/09	2
45051060403	1/25/09	1
45079010200	1/25/09	0
45085000700	1/25/09	0
45091061302	1/25/09	1
46035962800	1/25/09	1
47037012100	1/25/09	1
47077975400	1/25/09	1
47125101903	1/25/09	1
47143975402	1/25/09	1
47155081102	1/25/09	1
47157020512	1/25/09	1
47157021135	1/25/09	3
48021950501	1/25/09	1
48039663200	1/25/09	1
48067950300	1/25/09	1
48097001100	1/25/09	1
48113012701	1/25/09	1
48113016520	1/25/09	1
48123970200	1/25/09	0
48201233600	1/25/09	1
48245011303	1/25/09	1
48251130601	1/25/09	1
48309001300	1/25/09	1
48309001500	1/25/09	1
48355003001	1/25/09	1
48373210102	1/25/09	1
48407200200	1/25/09	1
48479001202	1/25/09	0
48485011100	1/25/09	1
50001960100	1/25/09	1
5077470400	1/25/09	1
5085020102	1/25/09	1
51111930100	1/25/09	1
51137110300	1/25/09	1
51183870300	1/25/09	1
5119004104	1/25/09	1
53033027701	1/25/09	1
53041971100	1/25/09	1
53053062300	1/25/09	1
53061042003	1/25/09	1
53063000900	1/25/09	1
54039012200	1/25/09	1
55033970800	1/25/09	1
55043960100	1/25/09	0
55129950100	1/25/09	1
56003962600	1/25/09	0
6001408700	1/25/09	3
6013375000	1/25/09	2
72005400502	1/25/09	1
72021031101	1/25/09	1
8041005700	1/25/09	1
9007610100	1/25/09	0
9009165200	1/25/09	1
9009171500	1/25/09	1
1013952800	1/26/09	1
1015002000	1/26/09	1
1113030200	1/26/09	1
1127021000	1/26/09	1
1127021200	1/26/09	1
12053040905	1/26/09	1
12057013314	1/26/09	1
12081000305	1/26/09	1
12083000701	1/26/09	1
12086010207	1/26/09	3
12095014400	1/26/09	1
12095014605	1/26/09	1
12095016907	1/26/09	1
12099007912	1/26/09	1
12107950800	1/26/09	1
13091960200	1/26/09	1
13105000500	1/26/09	1
13145120198	1/26/09	1
13205090500	1/26/09	0
13237960202	1/26/09	2
13249960100	1/26/09	1
13295020200	1/26/09	1
13295020501	1/26/09	1
17025972100	1/26/09	1
17031630300	1/26/09	1
17035972500	1/26/09	1
17051950700	1/26/09	1
17085020100	1/26/09	1
17137952200	1/26/09	1
17143004802	1/26/09	1
17145030100	1/26/09	1
17165955900	1/26/09	1
18005010200	1/26/09	1
18035002302	1/26/09	1
19013002000	1/26/09	1
20209044500	1/26/09	1
20209045200	1/26/09	1
21085950600	1/26/09	1
21099970300	1/26/09	1
21151011100	1/26/09	2
22015011105	1/26/09	0
22017022300	1/26/09	0
22017023500	1/26/09	0
22033000100	1/26/09	1
22059970300	1/26/09	1
22061960600	1/26/09	0
22061960800	1/26/09	0
22105954400	1/26/09	1
22109000201	1/26/09	1
23031030202	1/26/09	0
24003730204	1/26/09	1
24031704000	1/26/09	1
24041960400	1/26/09	1
25017351100	1/26/09	2
25025091900	1/26/09	3
26005032401	1/26/09	0
26063951000	1/26/09	1
26079950601	1/26/09	1
26149041600	1/26/09	1
26163511000	1/26/09	1
26163590600	1/26/09	1
27145001001	1/26/09	1
27171100801	1/26/09	1
28049000600	1/26/09	2
28049010203	1/26/09	2
28085950500	1/26/09	1
28111950200	1/26/09	1
28113950700	1/26/09	1
28151001600	1/26/09	2
28159950200	1/26/09	1
29091090200	1/26/09	1
29095005100	1/26/09	1
29095008100	1/26/09	1
29101960600	1/26/09	1
29109470200	1/26/09	1
29169470286	1/26/09	1
29189210702	1/26/09	1
29201781000	1/26/09	1
29207470200	1/26/09	1
29213480202	1/26/09	1
29229490200	1/26/09	1
29510118100	1/26/09	1
29510120200	1/26/09	0
33013034000	1/26/09	1
34011010200	1/26/09	1
34031181000	1/26/09	5
34031181100	1/26/09	3
35001002300	1/26/09	1
36005008300	1/26/09	1
36005022300	1/26/09	0
36005022500	1/26/09	0
36007012300	1/26/09	1
36011040100	1/26/09	1
36011041000	1/26/09	0
36027190204	1/26/09	1
36033950400	1/26/09	1
36047007700	1/26/09	0
36059407102	1/26/09	4
36059410400	1/26/09	2
36061020102	1/26/09	0
36081003800	1/26/09	4
36081019200	1/26/09	0
36081058000	1/26/09	0
36093020500	1/26/09	2
36093020600	1/26/09	1
36115087000	1/26/09	1
36117021000	1/26/09	1
37021002804	1/26/09	1
37045951400	1/26/09	1
37047931200	1/26/09	1
37051002401	1/26/09	1
37089930702	1/26/09	0
37107010700	1/26/09	0
37107011300	1/26/09	1
37119001802	1/26/09	1
37153970800	1/26/09	1
37155960801	1/26/09	1
37171930502	1/26/09	1
37181960100	1/26/09	1
39035115300	1/26/09	1
39035118301	1/26/09	2
39049006100	1/26/09	1
39049008730	1/26/09	1
39061002300	1/26/09	1
39061007800	1/26/09	1
39081012200	1/26/09	1
39087051200	1/26/09	1
39089756500	1/26/09	1
41019190000	1/26/09	1
41019210000	1/26/09	1
41051004002	1/26/09	1
41051008202	1/26/09	1
41051008400	1/26/09	1
42003480400	1/26/09	1
42003507000	1/26/09	1
42011010600	1/26/09	1
42035030100	1/26/09	1
42035030200	1/26/09	1
42041012600	1/26/09	1
42043021200	1/26/09	6
42069111100	1/26/09	0
42071014502	1/26/09	1
42073000700	1/26/09	2
42083420200	1/26/09	1
42125771100	1/26/09	1
42129802002	1/26/09	2
45019002613	1/26/09	1
45035010200	1/26/09	1
45079010309	1/26/09	1
45085001802	1/26/09	1
46113940800	1/26/09	1
47035970400	1/26/09	1
47059090400	1/26/09	1
47093006800	1/26/09	0
47123925100	1/26/09	1
47157001300	1/26/09	1
47171080300	1/26/09	1
47173040300	1/26/09	1
48055960700	1/26/09	1
48085031648	1/26/09	1
48113002400	1/26/09	2
48119950100	1/26/09	1
48141010345	1/26/09	1
48167723502	1/26/09	1
48201322200	1/26/09	1
48257050500	1/26/09	1
48321730302	1/26/09	1
48327950300	1/26/09	1
48439104100	1/26/09	0
48439113910	1/26/09	1
48497150403	1/26/09	1
48499950601	1/26/09	1
5007021407	1/26/09	1
5009790200	1/26/09	1
5071951700	1/26/09	1
5093010900	1/26/09	1
51019030402	1/26/09	1
51047930400	1/26/09	1
51083930600	1/26/09	1
51111930100	1/26/09	1
5119002102	1/26/09	1
5119004105	1/26/09	1
5131000800	1/26/09	1
51650012000	1/26/09	1
51770002700	1/26/09	1
51810046204	1/26/09	1
51810046220	1/26/09	1
53021020601	1/26/09	1
53029971400	1/26/09	1
53035092100	1/26/09	2
53061040100	1/26/09	2
54035963200	1/26/09	1
54067950500	1/26/09	1
55029100600	1/26/09	1
55071010100	1/26/09	1
55079001300	1/26/09	1
55079006800	1/26/09	2
56013940100	1/26/09	0
6001440304	1/26/09	1
6007000501	1/26/09	0
6007000502	1/26/09	1
6019005904	1/26/09	1
6037111302	1/26/09	1
6067003102	1/26/09	1
6071007903	1/26/09	1
6077001600	1/26/09	0
6079011103	1/26/09	1
6079012502	1/26/09	1
6105000400	1/26/09	1
8013013701	1/26/09	0
8071000100	1/26/09	1
8109977600	1/26/09	1
1073012302	1/27/09	1
1073014102	1/27/09	1
1093964700	1/27/09	0
11001006900	1/27/09	0
1109188900	1/27/09	1
12023110903	1/27/09	2
12031001000	1/27/09	1
12031011700	1/27/09	1
12055960601	1/27/09	1
12057011902	1/27/09	1
12071000301	1/27/09	1
12077950200	1/27/09	1
12081000201	1/27/09	1
12086007604	1/27/09	1
12127081000	1/27/09	1
13051010102	1/27/09	2
13089023209	1/27/09	1
13089023410	1/27/09	1
13091960200	1/27/09	1
13095001403	1/27/09	1
13095011400	1/27/09	1
13151070110	1/27/09	1
13165960100	1/27/09	1
13297110700	1/27/09	1
16001001700	1/27/09	3
17031301801	1/27/09	1
17031390200	1/27/09	1
17031821500	1/27/09	1
17119402400	1/27/09	1
17195001600	1/27/09	6
18019050303	1/27/09	1
18061060300	1/27/09	1
18097356900	1/27/09	1
18103952700	1/27/09	1
18181958200	1/27/09	2
18183050700	1/27/09	0
19043070300	1/27/09	1
20013480700	1/27/09	1
20035493100	1/27/09	1
20123176600	1/27/09	2
20173005700	1/27/09	1
21013960100	1/27/09	1
21047201100	1/27/09	1
21107970800	1/27/09	1
21203950200	1/27/09	1
2122000500	1/27/09	1
22033000200	1/27/09	1
22033000300	1/27/09	1
22079011500	1/27/09	1
22103041204	1/27/09	1
22109000700	1/27/09	1
22117950101	1/27/09	1
24510271801	1/27/09	2
24510271802	1/27/09	3
25003926100	1/27/09	1
25005642100	1/27/09	1
