"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"27909","34015502400",1,1,0,0,0,NA
"27910","34017000100",3,1,2,0,0,0
"27911","34017000200",9,2,6,1,0.111111111111111,0.142857142857143
"27912","34017000300",5,1,3,1,0.2,0.25
"27913","34017000400",4,2,2,0,0,0
"27914","34017000500",1,1,0,0,0,NA
"27915","34017000600",4,1,3,0,0,0
"27916","34017000700",2,1,1,0,0,0
"27917","34017000800",4,1,3,0,0,0
"27918","34017000902",8,1,5,2,0.25,0.285714285714286
"27919","34017001000",4,1,2,1,0.25,0.333333333333333
"27920","34017001100",9,2,5,2,0.222222222222222,0.285714285714286
"27921","34017001201",4,3,1,0,0,0
"27922","34017001202",2,0,0,2,1,1
"27923","34017001300",4,1,3,0,0,0
"27924","34017001400",3,1,2,0,0,0
"27925","34017001701",5,4,0,1,0.2,1
"27926","34017001800",5,1,4,0,0,0
"27927","34017001900",4,1,3,0,0,0
"27928","34017002000",3,1,2,0,0,0
"27929","34017002300",2,0,2,0,0,0
"27930","34017002400",1,0,0,1,1,1
"27931","34017002700",1,0,0,1,1,1
"27932","34017002800",6,3,1,2,0.333333333333333,0.666666666666667
"27933","34017003000",4,1,3,0,0,0
"27934","34017003100",7,5,2,0,0,0
"27935","34017004000",6,6,0,0,0,NA
"27936","34017004101",3,3,0,0,0,NA
"27937","34017004102",7,2,4,1,0.142857142857143,0.2
"27938","34017004200",4,1,1,2,0.5,0.666666666666667
"27939","34017004300",7,2,5,0,0,0
"27940","34017004400",2,2,0,0,0,NA
"27941","34017004500",5,3,1,1,0.2,0.5
"27942","34017004600",7,4,0,3,0.428571428571429,1
"27943","34017004700",2,0,2,0,0,0
"27944","34017004800",4,3,1,0,0,0
"27945","34017004900",2,2,0,0,0,NA
"27946","34017005200",9,8,1,0,0,0
"27947","34017005300",4,3,1,0,0,0
"27948","34017005400",1,1,0,0,0,NA
"27949","34017005500",1,1,0,0,0,NA
"27950","34017005600",3,2,1,0,0,0
"27951","34017005801",14,6,5,3,0.214285714285714,0.375
"27952","34017005802",1,1,0,0,0,NA
"27953","34017005900",3,1,1,1,0.333333333333333,0.5
"27954","34017006000",4,2,1,1,0.25,0.5
"27955","34017006100",9,8,0,1,0.111111111111111,1
"27956","34017006200",8,4,3,1,0.125,0.25
"27957","34017006300",5,5,0,0,0,NA
"27958","34017006400",2,0,2,0,0,0
"27959","34017006500",1,0,1,0,0,0
"27960","34017006600",1,0,1,0,0,0
"27961","34017006700",5,1,3,1,0.2,0.25
"27962","34017006800",7,6,1,0,0,0
"27963","34017007100",3,0,3,0,0,0
"27964","34017007200",1,0,1,0,0,0
"27965","34017007300",1,0,1,0,0,0
"27966","34017007400",2,0,1,1,0.5,0.5
"27967","34017007600",1,0,1,0,0,0
"27968","34017007700",1,0,1,0,0,0
"27969","34017007800",2,0,2,0,0,0
"27970","34017010100",4,1,3,0,0,0
"27971","34017010200",3,1,2,0,0,0
"27972","34017010600",2,0,2,0,0,0
"27973","34017010800",3,2,1,0,0,0
"27974","34017011000",1,0,1,0,0,0
"27975","34017011100",1,0,0,1,1,1
"27976","34017011400",2,0,0,2,1,1
"27977","34017011500",1,0,1,0,0,0
"27978","34017011600",1,1,0,0,0,NA
"27979","34017012300",2,0,2,0,0,0
"27980","34017012400",3,1,2,0,0,0
"27981","34017012500",1,0,1,0,0,0
"27982","34017012700",5,2,1,2,0.4,0.666666666666667
"27983","34017012800",3,2,1,0,0,0
"27984","34017013000",3,2,1,0,0,0
"27985","34017013100",2,2,0,0,0,NA
"27986","34017013200",2,0,1,1,0.5,0.5
"27987","34017013500",7,6,1,0,0,0
"27988","34017013800",3,2,1,0,0,0
"27989","34017013900",1,1,0,0,0,NA
"27990","34017014000",2,1,1,0,0,0
"27991","34017014101",2,1,1,0,0,0
"27992","34017014102",4,1,3,0,0,0
"27993","34017014200",3,1,1,1,0.333333333333333,0.5
"27994","34017014300",2,1,1,0,0,0
"27995","34017014400",3,3,0,0,0,NA
"27996","34017014501",5,3,2,0,0,0
"27997","34017014502",1,1,0,0,0,NA
"27998","34017014600",2,1,1,0,0,0
"27999","34017014700",1,0,1,0,0,0
"28000","34017014800",14,6,8,0,0,0
"28001","34017014900",2,1,1,0,0,0
"28002","34017015100",2,0,2,0,0,0
"28003","34017015300",3,2,1,0,0,0
"28004","34017015500",3,2,1,0,0,0
"28005","34017015600",1,0,1,0,0,0
"28006","34017015700",5,1,4,0,0,0
"28007","34017015802",2,0,2,0,0,0
"28008","34017015900",2,0,2,0,0,0
"28009","34017016000",1,0,1,0,0,0
"28010","34017016100",2,0,1,1,0.5,0.5
"28011","34017016200",6,4,1,1,0.166666666666667,0.5
"28012","34017016300",2,0,2,0,0,0
"28013","34017016400",1,0,0,1,1,1
"28014","34017016500",3,1,1,1,0.333333333333333,0.5
"28015","34017016600",2,0,1,1,0.5,0.5
"28016","34017016700",3,1,1,1,0.333333333333333,0.5
"28017","34017016800",1,0,0,1,1,1
"28018","34017017000",1,0,1,0,0,0
"28019","34017017100",4,2,2,0,0,0
"28020","34017017400",2,1,1,0,0,0
"28021","34017017500",1,0,1,0,0,0
"28022","34017017800",1,0,0,1,1,1
"28023","34017017900",1,0,0,1,1,1
"28024","34017018000",2,1,0,1,0.5,1
"28025","34017018100",3,1,2,0,0,0
"28026","34017018200",1,0,1,0,0,0
"28027","34017018301",1,0,0,1,1,1
"28028","34017018400",1,0,0,1,1,1
"28029","34017018600",3,0,2,1,0.333333333333333,0.333333333333333
"28030","34017018702",1,0,0,1,1,1
"28031","34017018800",1,0,1,0,0,0
"28032","34017018900",1,1,0,0,0,NA
"28033","34017019000",1,0,1,0,0,0
"28034","34017019100",2,0,2,0,0,0
"28035","34017019200",6,2,2,2,0.333333333333333,0.5
"28036","34017019300",1,0,1,0,0,0
"28037","34017019400",1,0,0,1,1,1
"28038","34017019800",1,0,1,0,0,0
"28039","34017020000",2,2,0,0,0,NA
"28040","34017032400",8,6,2,0,0,0
"28041","34019010100",4,4,0,0,0,NA
"28042","34019010200",13,12,1,0,0,0
"28043","34019010300",4,4,0,0,0,NA
"28044","34019010400",1,0,1,0,0,0
"28045","34019010500",2,1,1,0,0,0
"28046","34019010600",9,9,0,0,0,NA
"28047","34019010701",3,3,0,0,0,NA
"28048","34019010702",5,5,0,0,0,NA
"28049","34019010801",9,7,2,0,0,0
"28050","34019010900",3,3,0,0,0,NA
"28051","34019011001",1,1,0,0,0,NA
"28052","34019011100",3,2,0,1,0.333333333333333,1
"28053","34019011201",7,7,0,0,0,NA
"28054","34019011202",1,1,0,0,0,NA
"28055","34019011301",11,11,0,0,0,NA
"28056","34019011302",4,3,1,0,0,0
"28057","34019011400",3,3,0,0,0,NA
"28058","34019011600",12,11,1,0,0,0
"28059","34019011700",12,10,1,1,0.0833333333333333,0.5
"28060","34019011800",1,1,0,0,0,NA
"28061","34019011900",2,2,0,0,0,NA
"28062","34021000100",2,1,0,1,0.5,1
"28063","34021000200",12,8,1,3,0.25,0.75
"28064","34021000300",14,6,7,1,0.0714285714285714,0.125
"28065","34021000400",5,1,3,1,0.2,0.25
"28066","34021000500",6,1,3,2,0.333333333333333,0.4
"28067","34021000600",4,1,1,2,0.5,0.666666666666667
"28068","34021000700",7,3,2,2,0.285714285714286,0.5
"28069","34021000800",7,2,3,2,0.285714285714286,0.4
"28070","34021000900",10,0,6,4,0.4,0.4
"28071","34021001000",5,1,1,3,0.6,0.75
"28072","34021001101",3,1,2,0,0,0
"28073","34021001102",5,0,2,3,0.6,0.6
"28074","34021001200",5,2,2,1,0.2,0.333333333333333
"28075","34021001300",3,1,2,0,0,0
"28076","34021001401",4,1,1,2,0.5,0.666666666666667
"28077","34021001402",4,2,0,2,0.5,1
"28078","34021001500",3,0,0,3,1,1
"28079","34021001600",1,0,0,1,1,1
"28080","34021001700",2,0,0,2,1,1
"28081","34021001800",3,2,0,1,0.333333333333333,1
"28082","34021001900",2,0,1,1,0.5,0.5
"28083","34021002000",4,0,2,2,0.5,0.5
"28084","34021002100",7,1,1,5,0.714285714285714,0.833333333333333
"28085","34021002200",7,2,0,5,0.714285714285714,1
"28086","34021002500",13,12,1,0,0,0
"28087","34021002601",5,5,0,0,0,NA
"28088","34021002602",17,17,0,0,0,NA
"28089","34021002701",13,13,0,0,0,NA
"28090","34021002702",10,10,0,0,0,NA
"28091","34021002800",10,10,0,0,0,NA
"28092","34021002902",13,12,1,0,0,0
"28093","34021002903",1,1,0,0,0,NA
"28094","34021002904",14,12,1,1,0.0714285714285714,0.5
"28095","34021003001",1,1,0,0,0,NA
"28096","34021003002",29,26,1,2,0.0689655172413793,0.666666666666667
"28097","34021003003",19,16,2,1,0.0526315789473684,0.333333333333333
"28098","34021003004",3,3,0,0,0,NA
"28099","34021003006",12,10,2,0,0,0
"28100","34021003008",11,9,1,1,0.0909090909090909,0.5
"28101","34021003009",8,8,0,0,0,NA
"28102","34021003100",3,2,1,0,0,0
"28103","34021003201",1,1,0,0,0,NA
"28104","34021003202",2,2,0,0,0,NA
"28105","34021003301",7,7,0,0,0,NA
"28106","34021003302",6,6,0,0,0,NA
"28107","34021003400",2,2,0,0,0,NA
"28108","34021003500",2,1,1,0,0,0
"28109","34021003601",2,2,0,0,0,NA
"28110","34021003602",2,1,1,0,0,0
"28111","34021003703",1,1,0,0,0,NA
"28112","34021003705",4,3,1,0,0,0
"28113","34021003706",7,5,2,0,0,0
"28114","34021003800",23,22,0,1,0.0434782608695652,1
"28115","34021003902",2,2,0,0,0,NA
"28116","34021003903",5,5,0,0,0,NA
"28117","34021003904",2,2,0,0,0,NA
"28118","34021003905",6,5,1,0,0,0
"28119","34021004000",6,4,2,0,0,0
"28120","34021004201",9,6,3,0,0,0
"28121","34021004203",5,3,2,0,0,0
"28122","34021004204",1,0,1,0,0,0
"28123","34021004301",1,1,0,0,0,NA
"28124","34021004304",2,2,0,0,0,NA
"28125","34021004306",1,1,0,0,0,NA
"28126","34021004307",3,3,0,0,0,NA
"28127","34021004309",7,5,2,0,0,0
"28128","34021004310",6,3,3,0,0,0
"28129","34021004403",16,13,3,0,0,0
"28130","34021004405",2,2,0,0,0,NA
"28131","34021004406",2,2,0,0,0,NA
"28132","34021004407",2,2,0,0,0,NA
"28133","34021004501",3,2,0,1,0.333333333333333,1
"28134","34023000100",1,0,0,1,1,1
"28135","34023000200",2,2,0,0,0,NA
"28136","34023000300",7,6,1,0,0,0
"28137","34023000401",2,2,0,0,0,NA
"28138","34023000404",1,1,0,0,0,NA
"28139","34023000501",3,1,1,1,0.333333333333333,0.5
"28140","34023000502",6,6,0,0,0,NA
"28141","34023000606",4,3,1,0,0,0
"28142","34023000608",1,1,0,0,0,NA
"28143","34023000702",7,7,0,0,0,NA
"28144","34023000801",1,1,0,0,0,NA
"28145","34023000802",1,0,1,0,0,0
"28146","34023000901",1,0,1,0,0,0
"28147","34023000902",1,0,1,0,0,0
"28148","34023001001",1,0,1,0,0,0
"28149","34023001002",4,1,1,2,0.5,0.666666666666667
"28150","34023001200",2,2,0,0,0,NA
"28151","34023001701",1,1,0,0,0,NA
"28152","34023002000",1,1,0,0,0,NA
"28153","34023002301",5,5,0,0,0,NA
"28154","34023002401",4,3,0,1,0.25,1
"28155","34023002402",4,4,0,0,0,NA
"28156","34023002500",2,2,0,0,0,NA
"28157","34023002603",7,5,2,0,0,0
"28158","34023002701",2,2,0,0,0,NA
"28159","34023002703",3,3,0,0,0,NA
"28160","34023002805",4,4,0,0,0,NA
"28161","34023002901",2,2,0,0,0,NA
"28162","34023002902",1,1,0,0,0,NA
"28163","34023003001",6,3,3,0,0,0
"28164","34023003002",2,1,1,0,0,0
"28165","34023003101",1,0,0,1,1,1
"28166","34023003203",2,1,0,1,0.5,1
"28167","34023003300",3,2,0,1,0.333333333333333,1
"28168","34023003401",1,1,0,0,0,NA
"28169","34023003500",3,1,2,0,0,0
"28170","34023003600",8,5,2,1,0.125,0.333333333333333
"28171","34023003800",9,7,2,0,0,0
"28172","34023004000",2,1,1,0,0,0
"28173","34023004100",1,1,0,0,0,NA
"28174","34023004200",8,7,1,0,0,0
"28175","34023004300",2,0,1,1,0.5,0.5
"28176","34023004500",3,0,3,0,0,0
"28177","34023004600",5,4,1,0,0,0
"28178","34023004700",4,3,0,1,0.25,1
"28179","34023004800",2,1,1,0,0,0
"28180","34023004900",5,2,3,0,0,0
"28181","34023005000",5,5,0,0,0,NA
"28182","34023005700",1,1,0,0,0,NA
"28183","34023006103",2,2,0,0,0,NA
"28184","34023006205",2,2,0,0,0,NA
"28185","34023006207",3,3,0,0,0,NA
"28186","34023006300",1,0,1,0,0,0
"28187","34023006500",2,1,1,0,0,0
"28188","34023006601",1,1,0,0,0,NA
"28189","34023006605",1,1,0,0,0,NA
"28190","34023006606",1,1,0,0,0,NA
"28191","34023006607",3,1,2,0,0,0
"28192","34023006800",1,1,0,0,0,NA
"28193","34023007101",9,6,3,0,0,0
"28194","34023007203",2,1,1,0,0,0
"28195","34023007402",1,0,1,0,0,0
"28196","34023007702",3,3,0,0,0,NA
"28197","34023007703",7,6,0,1,0.142857142857143,1
"28198","34023007804",1,1,0,0,0,NA
"28199","34023007806",4,4,0,0,0,NA
"28200","34023007906",1,0,1,0,0,0
"28201","34023007907",1,1,0,0,0,NA
"28202","34023007908",2,1,1,0,0,0
"28203","34023008001",1,1,0,0,0,NA
"28204","34023008101",1,1,0,0,0,NA
"28205","34023008103",2,2,0,0,0,NA
"28206","34023008202",7,7,0,0,0,NA
"28207","34023008204",9,7,1,1,0.111111111111111,0.5
"28208","34023008205",5,1,4,0,0,0
"28209","34023008208",6,5,1,0,0,0
"28210","34023008209",1,1,0,0,0,NA
"28211","34023008300",1,1,0,0,0,NA
"28212","34023008404",1,1,0,0,0,NA
"28213","34023008405",1,1,0,0,0,NA
"28214","34023008501",3,2,1,0,0,0
"28215","34023008502",2,2,0,0,0,NA
"28216","34023008504",5,5,0,0,0,NA
"28217","34023008602",4,4,0,0,0,NA
"28218","34023008604",3,3,0,0,0,NA
"28219","34023008606",2,2,0,0,0,NA
"28220","34023008700",2,2,0,0,0,NA
"28221","34023008800",2,2,0,0,0,NA
"28222","34023008900",7,5,2,0,0,0
"28223","34023009100",1,1,0,0,0,NA
"28224","34023009200",5,3,2,0,0,0
"28225","34023009400",1,1,0,0,0,NA
"28226","34025800100",3,3,0,0,0,NA
"28227","34025800200",5,4,1,0,0,0
"28228","34025800500",1,1,0,0,0,NA
"28229","34025800601",2,1,1,0,0,0
"28230","34025800702",1,1,0,0,0,NA
"28231","34025800900",2,2,0,0,0,NA
"28232","34025801500",2,2,0,0,0,NA
"28233","34025801600",1,1,0,0,0,NA
"28234","34025801700",3,3,0,0,0,NA
"28235","34025802000",1,0,0,1,1,1
"28236","34025802100",2,2,0,0,0,NA
"28237","34025802200",1,1,0,0,0,NA
"28238","34025802600",4,3,1,0,0,0
"28239","34025802700",6,4,2,0,0,0
"28240","34025802800",1,0,1,0,0,0
"28241","34025803000",9,8,1,0,0,0
"28242","34025803100",4,4,0,0,0,NA
"28243","34025803201",3,3,0,0,0,NA
"28244","34025803800",2,2,0,0,0,NA
"28245","34025804200",3,3,0,0,0,NA
"28246","34025804500",5,4,1,0,0,0
"28247","34025804600",1,1,0,0,0,NA
"28248","34025804800",8,6,1,1,0.125,0.5
"28249","34025805001",1,1,0,0,0,NA
"28250","34025805100",4,4,0,0,0,NA
"28251","34025805300",4,4,0,0,0,NA
"28252","34025805500",4,3,1,0,0,0
"28253","34025805700",2,0,2,0,0,0
"28254","34025806000",12,7,3,2,0.166666666666667,0.4
"28255","34025806100",1,0,1,0,0,0
"28256","34025806202",2,2,0,0,0,NA
"28257","34025806400",1,1,0,0,0,NA
"28258","34025806504",3,1,1,1,0.333333333333333,0.5
"28259","34025806600",6,4,2,0,0,0
"28260","34025807300",4,3,1,0,0,0
"28261","34025807400",2,1,0,1,0.5,1
"28262","34025807500",1,1,0,0,0,NA
"28263","34025807600",2,2,0,0,0,NA
"28264","34025807700",4,2,2,0,0,0
"28265","34025807800",1,1,0,0,0,NA
"28266","34025807900",3,3,0,0,0,NA
"28267","34025808100",1,1,0,0,0,NA
"28268","34025808200",6,4,2,0,0,0
"28269","34025808300",1,0,1,0,0,0
"28270","34025808401",1,1,0,0,0,NA
"28271","34025808402",5,5,0,0,0,NA
"28272","34025808500",2,2,0,0,0,NA
"28273","34025808600",4,3,0,1,0.25,1
"28274","34025808701",2,0,2,0,0,0
"28275","34025808800",1,0,1,0,0,0
"28276","34025809100",1,1,0,0,0,NA
"28277","34025809200",2,1,1,0,0,0
"28278","34025809301",5,2,2,1,0.2,0.333333333333333
"28279","34025809400",3,1,2,0,0,0
"28280","34025809600",2,1,1,0,0,0
"28281","34025809701",1,1,0,0,0,NA
"28282","34025809704",1,1,0,0,0,NA
"28283","34025809901",1,1,0,0,0,NA
"28284","34025809902",3,3,0,0,0,NA
"28285","34025810001",4,3,1,0,0,0
"28286","34025810002",5,4,1,0,0,0
"28287","34025810003",1,1,0,0,0,NA
"28288","34025810004",3,3,0,0,0,NA
"28289","34025810101",1,1,0,0,0,NA
"28290","34025810200",7,5,2,0,0,0
"28291","34025810300",2,1,1,0,0,0
"28292","34025810401",2,2,0,0,0,NA
"28293","34025810501",4,3,0,1,0.25,1
"28294","34025810502",2,2,0,0,0,NA
"28295","34025810503",8,7,1,0,0,0
"28296","34025810600",5,5,0,0,0,NA
"28297","34025811000",2,2,0,0,0,NA
"28298","34025811101",1,0,1,0,0,0
"28299","34025811102",2,2,0,0,0,NA
"28300","34025811200",3,2,0,1,0.333333333333333,1
"28301","34025811301",1,0,1,0,0,0
"28302","34025811304",2,1,0,1,0.5,1
"28303","34025811402",3,2,0,1,0.333333333333333,1
"28304","34025812000",3,3,0,0,0,NA
"28305","34025812100",3,3,0,0,0,NA
"28306","34025812200",1,0,0,1,1,1
"28307","34025812300",10,9,1,0,0,0
"28308","34025812400",1,1,0,0,0,NA
"28309","34025812501",8,7,0,1,0.125,1
"28310","34025812502",7,5,2,0,0,0
"28311","34027040101",1,1,0,0,0,NA
"28312","34027040200",4,4,0,0,0,NA
"28313","34027040400",4,3,1,0,0,0
"28314","34027040500",3,3,0,0,0,NA
"28315","34027040701",1,0,0,1,1,1
"28316","34027040801",3,3,0,0,0,NA
"28317","34027040803",1,1,0,0,0,NA
"28318","34027040900",1,1,0,0,0,NA
"28319","34027041000",10,6,3,1,0.1,0.25
"28320","34027041200",8,6,2,0,0,0
"28321","34027041300",3,3,0,0,0,NA
"28322","34027041400",3,3,0,0,0,NA
"28323","34027041601",2,1,1,0,0,0
"28324","34027041602",3,2,1,0,0,0
"28325","34027041603",2,2,0,0,0,NA
"28326","34027041604",1,1,0,0,0,NA
"28327","34027041701",1,1,0,0,0,NA
"28328","34027041702",1,1,0,0,0,NA
"28329","34027041706",1,1,0,0,0,NA
"28330","34027042000",6,4,2,0,0,0
"28331","34027042100",5,5,0,0,0,NA
"28332","34027042200",1,1,0,0,0,NA
"28333","34027042301",2,1,1,0,0,0
"28334","34027042302",2,1,1,0,0,0
"28335","34027042600",3,2,1,0,0,0
"28336","34027042800",3,2,1,0,0,0
"28337","34027042900",2,1,1,0,0,0
"28338","34027043000",9,5,3,1,0.111111111111111,0.25
"28339","34027043301",2,1,0,1,0.5,1
"28340","34027043302",1,1,0,0,0,NA
"28341","34027043303",1,0,1,0,0,0
"28342","34027043401",1,0,1,0,0,0
"28343","34027043402",5,4,1,0,0,0
"28344","34027043500",7,3,2,2,0.285714285714286,0.5
"28345","34027043600",3,1,1,1,0.333333333333333,0.5
"28346","34027043800",6,5,1,0,0,0
"28347","34027043900",3,3,0,0,0,NA
"28348","34027044000",2,2,0,0,0,NA
"28349","34027044101",3,2,1,0,0,0
"28350","34027044102",1,1,0,0,0,NA
"28351","34027044200",2,2,0,0,0,NA
"28352","34027044300",2,2,0,0,0,NA
"28353","34027044404",1,1,0,0,0,NA
"28354","34027044501",2,2,0,0,0,NA
"28355","34027044601",1,1,0,0,0,NA
"28356","34027044800",1,0,0,1,1,1
"28357","34027045000",1,0,1,0,0,0
"28358","34027045100",7,4,3,0,0,0
"28359","34027045200",1,1,0,0,0,NA
"28360","34027045401",5,5,0,0,0,NA
"28361","34027045402",1,1,0,0,0,NA
"28362","34027045603",6,2,2,2,0.333333333333333,0.5
"28363","34027045701",6,5,0,1,0.166666666666667,1
"28364","34027045703",1,0,1,0,0,0
"28365","34027045804",5,5,0,0,0,NA
"28366","34027045901",1,0,1,0,0,0
"28367","34027045902",9,9,0,0,0,NA
"28368","34027046000",3,2,1,0,0,0
"28369","34027046105",5,5,0,0,0,NA
"28370","34027046106",3,2,0,1,0.333333333333333,1
"28371","34027046201",4,4,0,0,0,NA
"28372","34027046202",2,1,0,1,0.5,1
"28373","34027046300",1,0,1,0,0,0
"28374","34029711100",4,3,0,1,0.25,1
"28375","34029711200",1,1,0,0,0,NA
"28376","34029711400",2,2,0,0,0,NA
"28377","34029712000",5,4,1,0,0,0
"28378","34029713000",2,0,1,1,0.5,0.5
"28379","34029713201",2,1,1,0,0,0
"28380","34029713202",3,2,1,0,0,0
"28381","34029713401",2,2,0,0,0,NA
"28382","34029713402",6,5,1,0,0,0
"28383","34029713700",1,1,0,0,0,NA
"28384","34029713800",4,1,2,1,0.25,0.333333333333333
"28385","34029713900",2,2,0,0,0,NA
"28386","34029714000",3,1,2,0,0,0
"28387","34029714200",2,1,1,0,0,0
"28388","34029714300",2,0,2,0,0,0
"28389","34029715000",5,2,3,0,0,0
"28390","34029715200",8,4,3,1,0.125,0.25
"28391","34029715301",2,0,1,1,0.5,0.5
"28392","34029715402",1,0,1,0,0,0
"28393","34029715500",1,1,0,0,0,NA
"28394","34029715600",5,1,3,1,0.2,0.25
"28395","34029715700",4,1,1,2,0.5,0.666666666666667
"28396","34029715800",2,0,1,1,0.5,0.5
"28397","34029715902",2,0,2,0,0,0
"28398","34029716000",2,0,2,0,0,0
"28399","34029717002",3,2,1,0,0,0
"28400","34029717101",7,6,0,1,0.142857142857143,1
"28401","34029717102",1,1,0,0,0,NA
"28402","34029717200",5,5,0,0,0,NA
"28403","34029717300",4,3,1,0,0,0
"28404","34029717400",7,5,2,0,0,0
"28405","34029717501",12,8,2,2,0.166666666666667,0.5
"28406","34029717502",4,3,1,0,0,0
"28407","34029718000",11,10,0,1,0.0909090909090909,1
"28408","34029720102",1,0,1,0,0,0
"28409","34029720202",4,4,0,0,0,NA
"28410","34029720203",1,0,1,0,0,0
"28411","34029720206",3,3,0,0,0,NA
"28412","34029721000",3,2,1,0,0,0
"28413","34029722001",1,0,1,0,0,0
"28414","34029722002",2,1,1,0,0,0
"28415","34029722100",1,0,0,1,1,1
"28416","34029722200",1,0,1,0,0,0
"28417","34029722402",1,0,0,1,1,1
"28418","34029722500",1,0,1,0,0,0
"28419","34029722702",1,1,0,0,0,NA
"28420","34029722800",4,2,2,0,0,0
"28421","34029722900",1,0,0,1,1,1
"28422","34029723000",2,2,0,0,0,NA
"28423","34029723100",3,3,0,0,0,NA
"28424","34029723200",1,1,0,0,0,NA
"28425","34029723300",4,3,1,0,0,0
"28426","34029723400",4,2,2,0,0,0
"28427","34029723500",4,3,1,0,0,0
"28428","34029723600",7,5,2,0,0,0
"28429","34029725002",1,1,0,0,0,NA
"28430","34029725100",3,3,0,0,0,NA
"28431","34029727001",3,3,0,0,0,NA
"28432","34029728000",8,5,1,2,0.25,0.666666666666667
"28433","34029729000",1,1,0,0,0,NA
"28434","34029731001",1,1,0,0,0,NA
"28435","34029731002",4,2,1,1,0.25,0.5
"28436","34029731102",3,1,2,0,0,0
"28437","34029731103",4,3,1,0,0,0
"28438","34029731201",1,1,0,0,0,NA
"28439","34029731205",3,2,1,0,0,0
"28440","34029732001",1,1,0,0,0,NA
"28441","34029732002",4,4,0,0,0,NA
"28442","34029732101",3,3,0,0,0,NA
"28443","34029732104",4,2,0,2,0.5,1
"28444","34029733000",1,1,0,0,0,NA
"28445","34029734001",2,2,0,0,0,NA
"28446","34029734002",8,8,0,0,0,NA
"28447","34029734003",5,5,0,0,0,NA
"28448","34029735002",2,1,1,0,0,0
"28449","34029735103",1,1,0,0,0,NA
"28450","34029735104",3,3,0,0,0,NA
"28451","34029736002",1,1,0,0,0,NA
"28452","34029736101",8,8,0,0,0,NA
"28453","34029736102",4,3,1,0,0,0
"28454","34029736105",7,7,0,0,0,NA
"28455","34029737000",5,5,0,0,0,NA
"28456","34029738001",5,5,0,0,0,NA
"28457","34029738002",4,3,1,0,0,0
"28458","34029738100",1,1,0,0,0,NA
"28459","34029739000",11,10,1,0,0,0
"28460","34031116500",5,5,0,0,0,NA
"28461","34031124200",4,0,2,2,0.5,0.5
"28462","34031124311",3,0,0,3,1,1
"28463","34031124312",1,0,0,1,1,1
"28464","34031124323",2,0,2,0,0,0
"28465","34031124401",6,1,1,4,0.666666666666667,0.8
"28466","34031124402",1,0,0,1,1,1
"28467","34031124500",4,0,1,3,0.75,0.75
"28468","34031124601",2,1,0,1,0.5,1
"28469","34031124602",4,2,0,2,0.5,1
"28470","34031124700",3,0,3,0,0,0
"28471","34031124800",3,0,2,1,0.333333333333333,0.333333333333333
"28472","34031124900",3,0,1,2,0.666666666666667,0.666666666666667
"28473","34031125000",5,0,2,3,0.6,0.6
"28474","34031133701",1,1,0,0,0,NA
"28475","34031133702",1,0,1,0,0,0
"28476","34031143200",1,1,0,0,0,NA
"28477","34031143300",10,9,0,1,0.1,1
"28478","34031143400",3,3,0,0,0,NA
"28479","34031154002",1,1,0,0,0,NA
"28480","34031163500",1,1,0,0,0,NA
"28481","34031175301",1,1,0,0,0,NA
"28482","34031175302",4,3,0,1,0.25,1
"28483","34031175401",3,2,1,0,0,0
"28484","34031175500",4,3,1,0,0,0
"28485","34031175602",5,3,2,0,0,0
"28486","34031175701",1,0,1,0,0,0
"28487","34031175703",6,5,1,0,0,0
"28488","34031175704",1,1,0,0,0,NA
"28489","34031175801",1,0,1,0,0,0
"28490","34031175802",2,1,1,0,0,0
"28491","34031175900",1,1,0,0,0,NA
"28492","34031180100",5,1,2,2,0.4,0.5
"28493","34031180202",7,3,2,2,0.285714285714286,0.5
"28494","34031180300",5,2,1,2,0.4,0.666666666666667
"28495","34031180600",3,2,0,1,0.333333333333333,1
"28496","34031180900",1,0,1,0,0,0
"28497","34031181000",5,3,1,1,0.2,0.5
"28498","34031181100",1,0,0,1,1,1
"28499","34031181300",2,0,2,0,0,0
"28500","34031181400",7,5,1,1,0.142857142857143,0.5
"28501","34031181500",2,0,1,1,0.5,0.5
"28502","34031181702",2,2,0,0,0,NA
"28503","34031181800",6,6,0,0,0,NA
"28504","34031181900",9,8,0,1,0.111111111111111,1
"28505","34031182000",3,2,1,0,0,0
"28506","34031182100",3,2,1,0,0,0
"28507","34031182200",4,0,3,1,0.25,0.25
"28508","34031182301",1,1,0,0,0,NA
"28509","34031182302",5,3,1,1,0.2,0.5
"28510","34031182400",6,4,2,0,0,0
"28511","34031182500",1,0,1,0,0,0
"28512","34031182600",2,2,0,0,0,NA
"28513","34031182700",2,0,2,0,0,0
"28514","34031182800",6,4,2,0,0,0
"28515","34031182900",1,0,0,1,1,1
"28516","34031183000",4,4,0,0,0,NA
"28517","34031183101",1,0,1,0,0,0
"28518","34031183102",1,0,1,0,0,0
"28519","34031183200",4,2,0,2,0.5,1
"28520","34031196402",1,1,0,0,0,NA
"28521","34031203600",5,3,1,1,0.2,0.5
"28522","34031216701",7,7,0,0,0,NA
"28523","34031216702",3,3,0,0,0,NA
"28524","34031223802",4,3,1,0,0,0
"28525","34031236602",1,1,0,0,0,NA
