"","tractid","all_fire","alarm_unknown","alarm_presented","alarm_not_presented","ratio_no_alarm_in_all","ratio_no_alarm_in_all_known"
"21704","25017327102",2,2,0,0,0,NA
"21705","25017328100",4,2,1,1,0.25,0.5
"21706","25017330100",2,2,0,0,0,NA
"21707","25017330200",1,0,1,0,0,0
"21708","25017331101",1,0,1,0,0,0
"21709","25017331102",3,2,1,0,0,0
"21710","25017331300",1,0,1,0,0,0
"21711","25017332100",4,1,3,0,0,0
"21712","25017332200",3,0,2,1,0.333333333333333,0.333333333333333
"21713","25017332300",2,1,1,0,0,0
"21714","25017332400",1,0,1,0,0,0
"21715","25017333100",6,2,3,1,0.166666666666667,0.25
"21716","25017333200",1,1,0,0,0,NA
"21717","25017333300",4,1,1,2,0.5,0.666666666666667
"21718","25017333501",2,1,1,0,0,0
"21719","25017333502",2,0,1,1,0.5,0.5
"21720","25017333600",10,5,4,1,0.1,0.2
"21721","25017334200",2,0,2,0,0,0
"21722","25017334300",4,0,4,0,0,0
"21723","25017334400",5,0,4,1,0.2,0.2
"21724","25017335100",4,1,3,0,0,0
"21725","25017335200",4,1,3,0,0,0
"21726","25017335301",7,4,3,0,0,0
"21727","25017335302",9,1,7,1,0.111111111111111,0.125
"21728","25017335400",3,2,0,1,0.333333333333333,1
"21729","25017336100",8,0,7,1,0.125,0.125
"21730","25017336200",1,0,0,1,1,1
"21731","25017336300",2,2,0,0,0,NA
"21732","25017336401",3,1,1,1,0.333333333333333,0.5
"21733","25017336402",2,1,1,0,0,0
"21734","25017337102",2,1,1,0,0,0
"21735","25017337201",1,0,1,0,0,0
"21736","25017337202",1,0,1,0,0,0
"21737","25017338100",1,1,0,0,0,NA
"21738","25017338200",1,0,0,1,1,1
"21739","25017338400",1,0,0,1,1,1
"21740","25017338500",2,0,2,0,0,0
"21741","25017339100",1,1,0,0,0,NA
"21742","25017339300",4,2,2,0,0,0
"21743","25017339500",4,1,2,1,0.25,0.333333333333333
"21744","25017339600",3,2,1,0,0,0
"21745","25017339700",2,0,2,0,0,0
"21746","25017339802",5,3,2,0,0,0
"21747","25017339900",3,2,1,0,0,0
"21748","25017340000",3,3,0,0,0,NA
"21749","25017341101",1,1,0,0,0,NA
"21750","25017341102",8,5,3,0,0,0
"21751","25017341200",7,4,3,0,0,0
"21752","25017341300",3,1,1,1,0.333333333333333,0.5
"21753","25017341400",8,6,2,0,0,0
"21754","25017341500",3,2,1,0,0,0
"21755","25017341600",1,1,0,0,0,NA
"21756","25017341700",1,0,1,0,0,0
"21757","25017341800",4,3,0,1,0.25,1
"21758","25017341901",5,3,2,0,0,0
"21759","25017341902",3,2,0,1,0.333333333333333,1
"21760","25017342101",2,2,0,0,0,NA
"21761","25017342102",5,0,5,0,0,0
"21762","25017342201",1,1,0,0,0,NA
"21763","25017342202",1,0,1,0,0,0
"21764","25017342300",5,2,2,1,0.2,0.333333333333333
"21765","25017342400",13,2,8,3,0.230769230769231,0.272727272727273
"21766","25017342500",4,0,3,1,0.25,0.25
"21767","25017342600",1,0,1,0,0,0
"21768","25017350103",1,0,0,1,1,1
"21769","25017350104",3,0,3,0,0,0
"21770","25017350200",3,0,2,1,0.333333333333333,0.333333333333333
"21771","25017350300",2,1,1,0,0,0
"21772","25017350500",1,0,1,0,0,0
"21773","25017350800",1,0,1,0,0,0
"21774","25017351100",3,0,3,0,0,0
"21775","25017351203",5,1,3,1,0.2,0.25
"21776","25017351204",5,0,3,2,0.4,0.4
"21777","25017351300",1,0,1,0,0,0
"21778","25017351403",3,1,2,0,0,0
"21779","25017351404",2,1,1,0,0,0
"21780","25017351500",3,0,1,2,0.666666666666667,0.666666666666667
"21781","25017352300",2,1,1,0,0,0
"21782","25017352400",1,0,1,0,0,0
"21783","25017352500",1,0,1,0,0,0
"21784","25017352600",1,0,1,0,0,0
"21785","25017352800",3,1,2,0,0,0
"21786","25017352900",4,0,3,1,0.25,0.25
"21787","25017353000",2,1,1,0,0,0
"21788","25017353101",2,1,1,0,0,0
"21789","25017353102",1,0,1,0,0,0
"21790","25017353300",1,0,1,0,0,0
"21791","25017353400",1,0,1,0,0,0
"21792","25017353500",1,0,0,1,1,1
"21793","25017353600",2,2,0,0,0,NA
"21794","25017353700",3,1,2,0,0,0
"21795","25017353800",2,1,1,0,0,0
"21796","25017353900",1,0,1,0,0,0
"21797","25017354000",1,0,1,0,0,0
"21798","25017354100",2,0,2,0,0,0
"21799","25017354200",1,1,0,0,0,NA
"21800","25017354500",1,0,1,0,0,0
"21801","25017354600",1,0,1,0,0,0
"21802","25017354700",2,0,2,0,0,0
"21803","25017354900",1,0,1,0,0,0
"21804","25017355000",2,0,2,0,0,0
"21805","25017356100",2,2,0,0,0,NA
"21806","25017356400",1,0,0,1,1,1
"21807","25017356500",1,1,0,0,0,NA
"21808","25017356701",1,0,1,0,0,0
"21809","25017356702",1,0,1,0,0,0
"21810","25017357100",2,0,2,0,0,0
"21811","25017357200",1,0,0,1,1,1
"21812","25017357300",1,0,1,0,0,0
"21813","25017357500",2,1,1,0,0,0
"21814","25017357600",3,0,2,1,0.333333333333333,0.333333333333333
"21815","25017357700",7,3,4,0,0,0
"21816","25017357800",2,0,2,0,0,0
"21817","25017358100",2,0,2,0,0,0
"21818","25017358300",2,1,0,1,0.5,1
"21819","25017358400",6,1,5,0,0,0
"21820","25017358500",3,1,2,0,0,0
"21821","25017358600",3,1,2,0,0,0
"21822","25017358700",1,0,1,0,0,0
"21823","25017359100",2,1,1,0,0,0
"21824","25017360200",2,1,0,1,0.5,1
"21825","25017361100",4,1,3,0,0,0
"21826","25017361200",5,3,1,1,0.2,0.5
"21827","25017361300",18,13,3,2,0.111111111111111,0.4
"21828","25017362100",2,2,0,0,0,NA
"21829","25017363102",5,0,5,0,0,0
"21830","25017363103",1,0,0,1,1,1
"21831","25017363104",3,1,2,0,0,0
"21832","25017364101",2,0,2,0,0,0
"21833","25017364102",1,0,1,0,0,0
"21834","25017365100",3,1,2,0,0,0
"21835","25017365201",5,3,1,1,0.2,0.5
"21836","25017365202",2,1,1,0,0,0
"21837","25017366100",4,2,2,0,0,0
"21838","25017366201",3,0,2,1,0.333333333333333,0.333333333333333
"21839","25017366202",12,3,7,2,0.166666666666667,0.222222222222222
"21840","25017367200",4,1,2,1,0.25,0.333333333333333
"21841","25017368101",3,1,2,0,0,0
"21842","25017368102",2,0,2,0,0,0
"21843","25017368200",3,2,1,0,0,0
"21844","25017368300",3,1,2,0,0,0
"21845","25017368400",3,0,3,0,0,0
"21846","25017368500",4,3,1,0,0,0
"21847","25017368600",1,0,1,0,0,0
"21848","25017368700",2,0,2,0,0,0
"21849","25017368800",6,2,3,1,0.166666666666667,0.25
"21850","25017368901",1,1,0,0,0,NA
"21851","25017370101",2,0,2,0,0,0
"21852","25017370102",2,1,0,1,0.5,1
"21853","25017370300",2,1,1,0,0,0
"21854","25017370400",5,4,1,0,0,0
"21855","25017373200",1,0,1,0,0,0
"21856","25017373300",1,0,1,0,0,0
"21857","25017373400",1,0,1,0,0,0
"21858","25017373500",2,0,2,0,0,0
"21859","25017373600",1,0,1,0,0,0
"21860","25017373700",1,1,0,0,0,NA
"21861","25017373900",1,0,1,0,0,0
"21862","25017374100",1,0,1,0,0,0
"21863","25017374200",1,0,1,0,0,0
"21864","25017374300",1,0,0,1,1,1
"21865","25017374400",2,1,1,0,0,0
"21866","25017374500",1,0,1,0,0,0
"21867","25017374600",3,0,3,0,0,0
"21868","25017374700",2,0,1,1,0.5,0.5
"21869","25017382100",3,1,2,0,0,0
"21870","25017382200",2,0,1,1,0.5,0.5
"21871","25017382300",1,1,0,0,0,NA
"21872","25017382400",2,0,1,1,0.5,0.5
"21873","25017382500",1,0,1,0,0,0
"21874","25017382601",1,0,0,1,1,1
"21875","25017382602",1,0,1,0,0,0
"21876","25017383101",4,0,4,0,0,0
"21877","25017383102",1,1,0,0,0,NA
"21878","25017383200",2,0,2,0,0,0
"21879","25017383300",2,0,1,1,0.5,0.5
"21880","25017383400",2,0,2,0,0,0
"21881","25017383501",3,0,3,0,0,0
"21882","25017383600",3,1,1,1,0.333333333333333,0.5
"21883","25017383700",1,0,1,0,0,0
"21884","25017383901",2,0,1,1,0.5,0.5
"21885","25017383902",1,1,0,0,0,NA
"21886","25017384001",1,0,1,0,0,0
"21887","25017384002",1,0,0,1,1,1
"21888","25017385100",2,1,1,0,0,0
"21889","25017385201",3,2,1,0,0,0
"21890","25017385202",4,4,0,0,0,NA
"21891","25017386100",5,2,3,0,0,0
"21892","25017387100",2,0,2,0,0,0
"21893","25017387201",1,0,1,0,0,0
"21894","25017388100",1,0,1,0,0,0
"21895","25017388200",5,2,3,0,0,0
"21896","25017388300",3,0,3,0,0,0
"21897","25019950200",2,0,0,2,1,1
"21898","25019950307",1,0,0,1,1,1
"21899","25021400100",2,0,2,0,0,0
"21900","25021400200",6,2,4,0,0,0
"21901","25021400300",2,1,0,1,0.5,1
"21902","25021400400",1,0,1,0,0,0
"21903","25021400500",2,0,2,0,0,0
"21904","25021400600",3,0,3,0,0,0
"21905","25021400700",1,0,1,0,0,0
"21906","25021400900",1,0,1,0,0,0
"21907","25021401100",6,2,3,1,0.166666666666667,0.25
"21908","25021401200",1,0,1,0,0,0
"21909","25021402102",4,2,1,1,0.25,0.5
"21910","25021402200",4,3,1,0,0,0
"21911","25021402400",3,1,2,0,0,0
"21912","25021402500",4,3,0,1,0.25,1
"21913","25021403100",3,0,3,0,0,0
"21914","25021403300",2,1,1,0,0,0
"21915","25021403400",7,3,3,1,0.142857142857143,0.25
"21916","25021403500",4,1,0,3,0.75,1
"21917","25021404100",4,3,1,0,0,0
"21918","25021404202",3,2,1,0,0,0
"21919","25021404302",2,1,1,0,0,0
"21920","25021404400",1,1,0,0,0,NA
"21921","25021405100",3,2,0,1,0.333333333333333,1
"21922","25021406101",8,3,4,1,0.125,0.2
"21923","25021406102",1,1,0,0,0,NA
"21924","25021407100",1,1,0,0,0,NA
"21925","25021408101",3,0,2,1,0.333333333333333,0.333333333333333
"21926","25021408102",4,3,0,1,0.25,1
"21927","25021409101",3,1,0,2,0.666666666666667,1
"21928","25021409102",2,1,1,0,0,0
"21929","25021410300",1,1,0,0,0,NA
"21930","25021410400",1,1,0,0,0,NA
"21931","25021411100",2,0,2,0,0,0
"21932","25021411200",6,0,3,3,0.5,0.5
"21933","25021411301",3,0,1,2,0.666666666666667,0.666666666666667
"21934","25021411302",2,0,2,0,0,0
"21935","25021412100",2,1,1,0,0,0
"21936","25021412200",6,0,5,1,0.166666666666667,0.166666666666667
"21937","25021412300",2,1,1,0,0,0
"21938","25021413100",3,0,3,0,0,0
"21939","25021413200",5,2,2,1,0.2,0.333333333333333
"21940","25021413300",1,0,1,0,0,0
"21941","25021413401",2,1,0,1,0.5,1
"21942","25021413402",1,0,1,0,0,0
"21943","25021413500",2,0,1,1,0.5,0.5
"21944","25021414100",4,2,1,1,0.25,0.5
"21945","25021414200",6,3,3,0,0,0
"21946","25021414300",3,2,1,0,0,0
"21947","25021415101",3,1,1,1,0.333333333333333,0.5
"21948","25021415102",7,7,0,0,0,NA
"21949","25021415200",3,2,1,0,0,0
"21950","25021416101",2,1,1,0,0,0
"21951","25021416102",1,0,1,0,0,0
"21952","25021416200",3,0,3,0,0,0
"21953","25021416300",4,2,1,1,0.25,0.5
"21954","25021416400",6,3,3,0,0,0
"21955","25021417100",2,0,2,0,0,0
"21956","25021417200",4,1,2,1,0.25,0.333333333333333
"21957","25021417400",2,0,1,1,0.5,0.5
"21958","25021417501",2,2,0,0,0,NA
"21959","25021417502",1,1,0,0,0,NA
"21960","25021417601",2,0,2,0,0,0
"21961","25021417602",2,0,0,2,1,1
"21962","25021417701",5,2,1,2,0.4,0.666666666666667
"21963","25021417801",1,0,1,0,0,0
"21964","25021417802",1,0,1,0,0,0
"21965","25021417901",4,1,2,1,0.25,0.333333333333333
"21966","25021417902",3,1,2,0,0,0
"21967","25021418002",1,0,1,0,0,0
"21968","25021418004",1,1,0,0,0,NA
"21969","25021418101",2,1,0,1,0.5,1
"21970","25021418102",1,0,1,0,0,0
"21971","25021418200",5,2,3,0,0,0
"21972","25021419100",2,1,0,1,0.5,1
"21973","25021419500",1,0,1,0,0,0
"21974","25021419600",2,0,1,1,0.5,0.5
"21975","25021419700",1,0,0,1,1,1
"21976","25021419800",2,0,1,1,0.5,0.5
"21977","25021420100",4,0,4,0,0,0
"21978","25021420202",6,0,3,3,0.5,0.5
"21979","25021420301",2,2,0,0,0,NA
"21980","25021420302",6,3,3,0,0,0
"21981","25021421100",1,0,0,1,1,1
"21982","25021421200",2,0,2,0,0,0
"21983","25021422100",1,0,0,1,1,1
"21984","25021422200",2,1,1,0,0,0
"21985","25021422301",3,3,0,0,0,NA
"21986","25021422302",4,2,2,0,0,0
"21987","25021422400",2,2,0,0,0,NA
"21988","25021422501",2,2,0,0,0,NA
"21989","25021422502",1,0,1,0,0,0
"21990","25021422600",6,3,2,1,0.166666666666667,0.333333333333333
"21991","25021422700",2,1,1,0,0,0
"21992","25021422800",3,3,0,0,0,NA
"21993","25021440100",4,0,2,2,0.5,0.5
"21994","25021441204",4,0,2,2,0.5,0.5
"21995","25021442101",6,3,2,1,0.166666666666667,0.333333333333333
"21996","25021442102",6,1,4,1,0.166666666666667,0.2
"21997","25021442103",1,0,1,0,0,0
"21998","25021442202",6,1,5,0,0,0
"21999","25021443101",8,5,2,1,0.125,0.333333333333333
"22000","25021443102",6,3,2,1,0.166666666666667,0.333333333333333
"22001","25021456101",1,0,1,0,0,0
"22002","25021456102",6,4,1,1,0.166666666666667,0.5
"22003","25021456200",6,4,2,0,0,0
"22004","25021456301",1,0,1,0,0,0
"22005","25021456302",6,4,2,0,0,0
"22006","25021456401",3,1,0,2,0.666666666666667,1
"22007","25021456402",1,0,1,0,0,0
"22008","25021457100",5,3,0,2,0.4,1
"22009","25021457200",3,0,3,0,0,0
"22010","25023500101",4,3,1,0,0,0
"22011","25023500103",1,1,0,0,0,NA
"22012","25023501101",2,1,1,0,0,0
"22013","25023501102",3,0,2,1,0.333333333333333,0.333333333333333
"22014","25023501201",1,0,0,1,1,1
"22015","25023501202",5,3,2,0,0,0
"22016","25023502101",11,4,7,0,0,0
"22017","25023502102",9,5,3,1,0.111111111111111,0.25
"22018","25023502200",5,3,1,1,0.2,0.5
"22019","25023503101",5,1,2,2,0.4,0.5
"22020","25023503102",3,0,1,2,0.666666666666667,0.666666666666667
"22021","25023504101",1,1,0,0,0,NA
"22022","25023504102",1,0,1,0,0,0
"22023","25023505101",8,3,5,0,0,0
"22024","25023505102",3,1,2,0,0,0
"22025","25023505200",6,3,3,0,0,0
"22026","25023506101",3,2,0,1,0.333333333333333,1
"22027","25023506102",2,0,1,1,0.5,0.5
"22028","25023506204",3,1,2,0,0,0
"22029","25023507101",5,1,2,2,0.4,0.5
"22030","25023507103",3,0,3,0,0,0
"22031","25023507104",1,1,0,0,0,NA
"22032","25023508101",5,2,2,1,0.2,0.333333333333333
"22033","25023508102",4,0,4,0,0,0
"22034","25023508200",4,0,4,0,0,0
"22035","25023509101",4,0,4,0,0,0
"22036","25023509102",5,0,3,2,0.4,0.4
"22037","25023510100",7,0,2,5,0.714285714285714,0.714285714285714
"22038","25023510200",5,4,1,0,0,0
"22039","25023510300",7,3,3,1,0.142857142857143,0.25
"22040","25023510400",6,2,3,1,0.166666666666667,0.25
"22041","25023510502",4,0,2,2,0.5,0.5
"22042","25023510503",3,1,2,0,0,0
"22043","25023510700",3,2,1,0,0,0
"22044","25023510800",11,5,5,1,0.0909090909090909,0.166666666666667
"22045","25023510900",3,0,3,0,0,0
"22046","25023511000",6,3,0,3,0.5,1
"22047","25023511100",3,1,2,0,0,0
"22048","25023511200",5,1,2,2,0.4,0.5
"22049","25023511301",4,3,1,0,0,0
"22050","25023511302",3,1,1,1,0.333333333333333,0.5
"22051","25023511400",5,0,4,1,0.2,0.2
"22052","25023511500",6,1,5,0,0,0
"22053","25023511600",7,3,3,1,0.142857142857143,0.25
"22054","25023511701",2,1,1,0,0,0
"22055","25023511702",3,0,1,2,0.666666666666667,0.666666666666667
"22056","25023520100",9,4,4,1,0.111111111111111,0.2
"22057","25023520201",2,0,2,0,0,0
"22058","25023520202",1,0,1,0,0,0
"22059","25023521101",1,0,1,0,0,0
"22060","25023521102",1,0,1,0,0,0
"22061","25023521201",1,0,0,1,1,1
"22062","25023521202",3,1,2,0,0,0
"22063","25023522101",2,0,1,1,0.5,0.5
"22064","25023523100",3,1,2,0,0,0
"22065","25023523201",1,1,0,0,0,NA
"22066","25023523202",6,1,5,0,0,0
"22067","25023524102",1,1,0,0,0,NA
"22068","25023525101",2,1,1,0,0,0
"22069","25023525104",2,1,1,0,0,0
"22070","25023525203",4,3,1,0,0,0
"22071","25023525300",3,0,1,2,0.666666666666667,0.666666666666667
"22072","25023526100",10,6,1,3,0.3,0.75
"22073","25023530300",6,0,5,1,0.166666666666667,0.166666666666667
"22074","25023530500",4,0,3,1,0.25,0.25
"22075","25023530600",3,1,2,0,0,0
"22076","25023530801",1,0,1,0,0,0
"22077","25023530802",1,0,1,0,0,0
"22078","25023530901",9,6,2,1,0.111111111111111,0.333333333333333
"22079","25023540101",5,4,1,0,0,0
"22080","25023540103",2,1,1,0,0,0
"22081","25023541100",1,0,0,1,1,1
"22082","25023542101",4,0,2,2,0.5,0.5
"22083","25023542102",1,1,0,0,0,NA
"22084","25023542200",3,1,1,1,0.333333333333333,0.5
"22085","25023542300",4,1,3,0,0,0
"22086","25023544100",2,2,0,0,0,NA
"22087","25023544200",1,1,0,0,0,NA
"22088","25023545100",11,6,4,1,0.0909090909090909,0.2
"22089","25023545200",9,6,2,1,0.111111111111111,0.333333333333333
"22090","25023545300",16,9,7,0,0,0
"22091","25023545400",3,1,1,1,0.333333333333333,0.5
"22092","25023560100",1,1,0,0,0,NA
"22093","25023561100",4,1,2,1,0.25,0.333333333333333
"22094","25025000100",1,0,1,0,0,0
"22095","25025000201",1,0,1,0,0,0
"22096","25025000202",1,0,1,0,0,0
"22097","25025000301",1,0,1,0,0,0
"22098","25025000302",2,0,2,0,0,0
"22099","25025000401",4,0,3,1,0.25,0.25
"22100","25025000402",1,0,1,0,0,0
"22101","25025000502",2,0,2,0,0,0
"22102","25025000503",1,0,1,0,0,0
"22103","25025000504",1,0,0,1,1,1
"22104","25025000601",1,0,0,1,1,1
"22105","25025000602",3,0,3,0,0,0
"22106","25025000701",2,0,1,1,0.5,0.5
"22107","25025000703",2,0,2,0,0,0
"22108","25025000704",6,1,5,0,0,0
"22109","25025000802",9,1,5,3,0.333333333333333,0.375
"22110","25025010103",1,1,0,0,0,NA
"22111","25025010104",1,1,0,0,0,NA
"22112","25025010204",4,2,2,0,0,0
"22113","25025010300",3,1,2,0,0,0
"22114","25025010403",3,2,1,0,0,0
"22115","25025010404",2,0,2,0,0,0
"22116","25025010405",4,0,3,1,0.25,0.25
"22117","25025010408",1,0,1,0,0,0
"22118","25025010500",2,0,2,0,0,0
"22119","25025010600",4,1,3,0,0,0
"22120","25025010701",5,1,4,0,0,0
"22121","25025010702",2,1,1,0,0,0
"22122","25025010801",3,0,3,0,0,0
"22123","25025010802",5,2,3,0,0,0
"22124","25025020101",3,3,0,0,0,NA
"22125","25025020200",2,0,2,0,0,0
"22126","25025020302",2,0,2,0,0,0
"22127","25025020303",2,1,1,0,0,0
"22128","25025030100",1,0,1,0,0,0
"22129","25025030200",1,0,1,0,0,0
"22130","25025030300",6,1,3,2,0.333333333333333,0.4
"22131","25025030400",2,0,2,0,0,0
"22132","25025040100",4,0,4,0,0,0
"22133","25025040200",1,0,1,0,0,0
"22134","25025040300",7,3,3,1,0.142857142857143,0.25
"22135","25025040401",5,2,3,0,0,0
"22136","25025040600",1,1,0,0,0,NA
"22137","25025040801",3,1,2,0,0,0
"22138","25025050101",6,0,6,0,0,0
"22139","25025050200",7,2,4,1,0.142857142857143,0.2
"22140","25025050400",3,0,3,0,0,0
"22141","25025050500",2,0,1,1,0.5,0.5
"22142","25025050600",7,0,4,3,0.428571428571429,0.428571428571429
"22143","25025050700",6,0,5,1,0.166666666666667,0.166666666666667
"22144","25025050901",7,1,4,2,0.285714285714286,0.333333333333333
"22145","25025051000",3,1,2,0,0,0
"22146","25025051101",4,0,3,1,0.25,0.25
"22147","25025051200",3,0,3,0,0,0
"22148","25025060101",1,0,1,0,0,0
"22149","25025060200",2,0,2,0,0,0
"22150","25025060301",3,2,1,0,0,0
"22151","25025060400",5,1,4,0,0,0
"22152","25025060600",5,1,3,1,0.2,0.25
"22153","25025060700",1,0,0,1,1,1
"22154","25025060800",3,2,1,0,0,0
"22155","25025061000",1,0,1,0,0,0
"22156","25025061101",1,0,1,0,0,0
"22157","25025061200",5,3,2,0,0,0
"22158","25025070101",10,1,7,2,0.2,0.222222222222222
"22159","25025070200",2,1,1,0,0,0
"22160","25025070300",4,1,3,0,0,0
"22161","25025070402",2,2,0,0,0,NA
"22162","25025070500",4,1,2,1,0.25,0.333333333333333
"22163","25025070600",3,1,2,0,0,0
"22164","25025070800",1,0,1,0,0,0
"22165","25025070900",4,2,2,0,0,0
"22166","25025071101",9,1,8,0,0,0
"22167","25025071201",3,1,1,1,0.333333333333333,0.5
"22168","25025080100",5,1,2,2,0.4,0.5
"22169","25025080300",1,1,0,0,0,NA
"22170","25025080401",3,0,3,0,0,0
"22171","25025080500",1,1,0,0,0,NA
"22172","25025080601",3,1,2,0,0,0
"22173","25025080801",6,1,5,0,0,0
"22174","25025080900",1,0,0,1,1,1
"22175","25025081001",10,4,6,0,0,0
"22176","25025081100",3,0,3,0,0,0
"22177","25025081200",3,0,3,0,0,0
"22178","25025081300",9,1,8,0,0,0
"22179","25025081400",2,0,2,0,0,0
"22180","25025081500",2,2,0,0,0,NA
"22181","25025081700",6,2,4,0,0,0
"22182","25025081800",5,3,2,0,0,0
"22183","25025081900",5,0,4,1,0.2,0.2
"22184","25025082000",1,0,0,1,1,1
"22185","25025082100",6,1,5,0,0,0
"22186","25025090100",2,1,1,0,0,0
"22187","25025090200",2,0,1,1,0.5,0.5
"22188","25025090300",5,3,2,0,0,0
"22189","25025090600",3,1,2,0,0,0
"22190","25025090700",9,0,8,1,0.111111111111111,0.111111111111111
"22191","25025090901",1,0,1,0,0,0
"22192","25025091001",4,1,2,1,0.25,0.333333333333333
"22193","25025091100",8,5,3,0,0,0
"22194","25025091200",4,2,2,0,0,0
"22195","25025091400",2,0,2,0,0,0
"22196","25025091500",5,1,3,1,0.2,0.25
"22197","25025091600",6,2,4,0,0,0
"22198","25025091700",8,3,5,0,0,0
"22199","25025091800",7,2,5,0,0,0
"22200","25025091900",4,2,2,0,0,0
"22201","25025092000",7,2,5,0,0,0
"22202","25025092101",10,2,6,2,0.2,0.25
"22203","25025092200",4,1,2,1,0.25,0.333333333333333
"22204","25025092300",2,0,2,0,0,0
"22205","25025092400",3,1,1,1,0.333333333333333,0.5
"22206","25025100100",13,3,9,1,0.0769230769230769,0.1
"22207","25025100200",5,3,2,0,0,0
"22208","25025100300",8,1,7,0,0,0
"22209","25025100400",5,1,3,1,0.2,0.25
"22210","25025100500",6,1,5,0,0,0
"22211","25025100601",1,1,0,0,0,NA
"22212","25025100603",1,1,0,0,0,NA
"22213","25025100700",2,1,1,0,0,0
"22214","25025100800",8,2,5,1,0.125,0.166666666666667
"22215","25025100900",6,2,4,0,0,0
"22216","25025101001",5,1,4,0,0,0
"22217","25025101002",6,2,2,2,0.333333333333333,0.5
"22218","25025101101",3,2,1,0,0,0
"22219","25025101102",4,1,3,0,0,0
"22220","25025110103",4,0,3,1,0.25,0.25
"22221","25025110201",2,0,2,0,0,0
"22222","25025110401",2,0,2,0,0,0
"22223","25025110403",1,0,1,0,0,0
"22224","25025110501",2,1,1,0,0,0
"22225","25025110502",1,0,1,0,0,0
"22226","25025110601",1,0,1,0,0,0
"22227","25025110607",3,0,2,1,0.333333333333333,0.333333333333333
"22228","25025120103",1,1,0,0,0,NA
"22229","25025120104",2,0,2,0,0,0
"22230","25025120201",3,0,2,1,0.333333333333333,0.333333333333333
"22231","25025120301",5,3,2,0,0,0
"22232","25025120400",3,1,2,0,0,0
"22233","25025120600",1,0,1,0,0,0
"22234","25025120700",1,0,1,0,0,0
"22235","25025130100",1,0,1,0,0,0
"22236","25025130200",2,1,1,0,0,0
"22237","25025130404",4,1,2,1,0.25,0.333333333333333
"22238","25025130406",2,0,2,0,0,0
"22239","25025140102",5,2,2,1,0.2,0.333333333333333
"22240","25025140105",2,0,2,0,0,0
"22241","25025140201",1,0,0,1,1,1
"22242","25025140202",3,0,3,0,0,0
"22243","25025140300",8,2,6,0,0,0
"22244","25025140400",7,1,5,1,0.142857142857143,0.166666666666667
"22245","25025160101",4,1,3,0,0,0
"22246","25025160200",8,3,5,0,0,0
"22247","25025160400",2,2,0,0,0,NA
"22248","25025160501",8,3,5,0,0,0
"22249","25025160502",6,3,3,0,0,0
"22250","25025160601",5,2,3,0,0,0
"22251","25025160602",5,4,1,0,0,0
"22252","25025170100",2,0,2,0,0,0
"22253","25025170200",1,1,0,0,0,NA
"22254","25025170300",3,2,1,0,0,0
"22255","25025170501",2,1,1,0,0,0
"22256","25025170601",1,0,0,1,1,1
"22257","25025170701",5,0,5,0,0,0
"22258","25025170702",1,1,0,0,0,NA
"22259","25025170800",2,0,1,1,0.5,0.5
"22260","25025180101",3,3,0,0,0,NA
"22261","25025180200",5,4,1,0,0,0
"22262","25025180301",1,1,0,0,0,NA
"22263","25025180500",1,1,0,0,0,NA
"22264","25025980300",1,0,1,0,0,0
"22265","25025981202",1,0,0,1,1,1
"22266","25025981800",1,1,0,0,0,NA
"22267","25027700100",2,0,1,1,0.5,0.5
"22268","25027701100",11,6,2,3,0.272727272727273,0.6
"22269","25027702200",3,1,1,1,0.333333333333333,0.5
"22270","25027703100",6,5,0,1,0.166666666666667,1
"22271","25027703200",6,3,3,0,0,0
"22272","25027703300",3,2,1,0,0,0
"22273","25027704200",1,0,1,0,0,0
"22274","25027705100",3,2,1,0,0,0
"22275","25027706100",4,1,3,0,0,0
"22276","25027707100",1,0,1,0,0,0
"22277","25027707300",11,0,11,0,0,0
"22278","25027707400",3,0,1,2,0.666666666666667,0.666666666666667
"22279","25027707500",3,0,3,0,0,0
"22280","25027708100",4,2,1,1,0.25,0.5
"22281","25027709100",1,0,1,0,0,0
"22282","25027709201",6,4,1,1,0.166666666666667,0.5
"22283","25027709202",8,6,2,0,0,0
"22284","25027709400",2,0,1,1,0.5,0.5
"22285","25027709501",2,0,1,1,0.5,0.5
"22286","25027709502",1,0,1,0,0,0
"22287","25027709600",2,0,2,0,0,0
"22288","25027709701",8,2,6,0,0,0
"22289","25027709702",4,1,3,0,0,0
"22290","25027710100",7,4,2,1,0.142857142857143,0.333333333333333
"22291","25027710200",2,1,1,0,0,0
"22292","25027710300",2,1,1,0,0,0
"22293","25027710400",2,1,0,1,0.5,1
"22294","25027710500",6,4,1,1,0.166666666666667,0.5
"22295","25027710600",7,4,3,0,0,0
"22296","25027710700",5,4,0,1,0.2,1
"22297","25027710800",4,2,1,1,0.25,0.5
"22298","25027711000",2,0,2,0,0,0
"22299","25027711100",4,3,0,1,0.25,1
"22300","25027712101",5,3,1,1,0.2,0.5
"22301","25027712102",3,1,1,1,0.333333333333333,0.5
"22302","25027713100",5,4,1,0,0,0
"22303","25027715100",8,5,2,1,0.125,0.333333333333333
"22304","25027716100",5,4,1,0,0,0
"22305","25027716200",2,0,0,2,1,1
"22306","25027716300",4,0,4,0,0,0
"22307","25027717100",11,6,4,1,0.0909090909090909,0.2
"22308","25027718100",1,0,1,0,0,0
"22309","25027719100",9,7,1,1,0.111111111111111,0.5
